File,Tag,Occurrences,Category
ex03_writer0013.bpmn,outgoing,17,Connecting Objects
ex03_writer0013.bpmn,incoming,17,Connecting Objects
ex03_writer0013.bpmn,sequenceFlow,17,Connecting Objects
ex03_writer0013.bpmn,flowNodeRef,16,Uncategorized
ex03_writer0013.bpmn,targetRef,11,Connecting Objects
ex03_writer0013.bpmn,dataInputAssociation,8,Uncategorized
ex03_writer0013.bpmn,sourceRef,8,Connecting Objects
ex03_writer0013.bpmn,property,7,Uncategorized
ex03_writer0013.bpmn,messageEventDefinition,6,Uncategorized
ex03_writer0013.bpmn,dataObjectReference,5,Uncategorized
ex03_writer0013.bpmn,exclusiveGateway,5,Flow Objects
ex03_writer0013.bpmn,dataObject,5,Artifacts
ex03_writer0013.bpmn,task,4,Flow Objects
ex03_writer0013.bpmn,dataOutputAssociation,3,Uncategorized
ex03_writer0013.bpmn,intermediateThrowEvent,3,Flow Objects
ex03_writer0013.bpmn,process,2,Uncategorized
ex03_writer0013.bpmn,lane,2,Swim Lanes
ex03_writer0013.bpmn,endEvent,2,Flow Objects
ex03_writer0013.bpmn,dataStoreReference,1,Uncategorized
ex03_writer0013.bpmn,textAnnotation,1,Uncategorized
ex03_writer0013.bpmn,text,1,Uncategorized
ex03_writer0013.bpmn,laneSet,1,Swim Lanes
ex03_writer0013.bpmn,startEvent,1,Flow Objects
ex03_writer0013.bpmn,intermediateCatchEvent,1,Flow Objects
ex03_writer0013.bpmn,association,1,Flow Objects
ex03_writer0014.bpmn,flowNodeRef,20,Uncategorized
ex03_writer0014.bpmn,incoming,13,Connecting Objects
ex03_writer0014.bpmn,outgoing,13,Connecting Objects
ex03_writer0014.bpmn,sequenceFlow,13,Connecting Objects
ex03_writer0014.bpmn,task,7,Flow Objects
ex03_writer0014.bpmn,lane,5,Swim Lanes
ex03_writer0014.bpmn,exclusiveGateway,3,Flow Objects
ex03_writer0014.bpmn,process,2,Uncategorized
ex03_writer0014.bpmn,endEvent,2,Flow Objects
ex03_writer0014.bpmn,childLaneSet,1,Uncategorized
ex03_writer0014.bpmn,messageEventDefinition,1,Uncategorized
ex03_writer0014.bpmn,laneSet,1,Swim Lanes
ex03_writer0014.bpmn,startEvent,1,Flow Objects
ex03_writer0016.bpmn,flowNodeRef,12,Uncategorized
ex03_writer0016.bpmn,incoming,11,Connecting Objects
ex03_writer0016.bpmn,outgoing,11,Connecting Objects
ex03_writer0016.bpmn,sequenceFlow,11,Connecting Objects
ex03_writer0016.bpmn,task,6,Flow Objects
ex03_writer0016.bpmn,lane,3,Swim Lanes
ex03_writer0016.bpmn,exclusiveGateway,3,Flow Objects
ex03_writer0016.bpmn,endEvent,2,Flow Objects
ex03_writer0016.bpmn,process,1,Uncategorized
ex03_writer0016.bpmn,dataOutputAssociation,1,Uncategorized
ex03_writer0016.bpmn,dataStoreReference,1,Uncategorized
ex03_writer0016.bpmn,laneSet,1,Swim Lanes
ex03_writer0016.bpmn,startEvent,1,Flow Objects
ex03_writer0016.bpmn,targetRef,1,Connecting Objects
ex03_writer0017.bpmn,flowNodeRef,16,Uncategorized
ex03_writer0017.bpmn,incoming,16,Connecting Objects
ex03_writer0017.bpmn,outgoing,16,Connecting Objects
ex03_writer0017.bpmn,sequenceFlow,16,Connecting Objects
ex03_writer0017.bpmn,task,9,Flow Objects
ex03_writer0017.bpmn,targetRef,5,Connecting Objects
ex03_writer0017.bpmn,exclusiveGateway,4,Flow Objects
ex03_writer0017.bpmn,dataOutputAssociation,3,Uncategorized
ex03_writer0017.bpmn,dataObjectReference,3,Uncategorized
ex03_writer0017.bpmn,lane,3,Swim Lanes
ex03_writer0017.bpmn,dataObject,3,Artifacts
ex03_writer0017.bpmn,property,2,Uncategorized
ex03_writer0017.bpmn,dataInputAssociation,2,Uncategorized
ex03_writer0017.bpmn,endEvent,2,Flow Objects
ex03_writer0017.bpmn,sourceRef,2,Connecting Objects
ex03_writer0017.bpmn,process,1,Uncategorized
ex03_writer0017.bpmn,dataStoreReference,1,Uncategorized
ex03_writer0017.bpmn,laneSet,1,Swim Lanes
ex03_writer0017.bpmn,startEvent,1,Flow Objects
ex03_writer0019.bpmn,incoming,16,Connecting Objects
ex03_writer0019.bpmn,outgoing,16,Connecting Objects
ex03_writer0019.bpmn,sequenceFlow,16,Connecting Objects
ex03_writer0019.bpmn,flowNodeRef,15,Uncategorized
ex03_writer0019.bpmn,task,8,Flow Objects
ex03_writer0019.bpmn,lane,4,Swim Lanes
ex03_writer0019.bpmn,exclusiveGateway,4,Flow Objects
ex03_writer0019.bpmn,process,2,Uncategorized
ex03_writer0019.bpmn,endEvent,2,Flow Objects
ex03_writer0019.bpmn,targetRef,2,Connecting Objects
ex03_writer0019.bpmn,childLaneSet,1,Uncategorized
ex03_writer0019.bpmn,dataOutputAssociation,1,Uncategorized
ex03_writer0019.bpmn,property,1,Uncategorized
ex03_writer0019.bpmn,dataInputAssociation,1,Uncategorized
ex03_writer0019.bpmn,messageEventDefinition,1,Uncategorized
ex03_writer0019.bpmn,dataObjectReference,1,Uncategorized
ex03_writer0019.bpmn,laneSet,1,Swim Lanes
ex03_writer0019.bpmn,startEvent,1,Flow Objects
ex03_writer0019.bpmn,sourceRef,1,Connecting Objects
ex03_writer0019.bpmn,dataObject,1,Artifacts
ex03_writer0020.bpmn,flowNodeRef,16,Uncategorized
ex03_writer0020.bpmn,incoming,15,Connecting Objects
ex03_writer0020.bpmn,outgoing,15,Connecting Objects
ex03_writer0020.bpmn,sequenceFlow,15,Connecting Objects
ex03_writer0020.bpmn,task,9,Flow Objects
ex03_writer0020.bpmn,lane,4,Swim Lanes
ex03_writer0020.bpmn,exclusiveGateway,4,Flow Objects
ex03_writer0020.bpmn,property,2,Uncategorized
ex03_writer0020.bpmn,dataInputAssociation,2,Uncategorized
ex03_writer0020.bpmn,messageEventDefinition,2,Uncategorized
ex03_writer0020.bpmn,dataObjectReference,2,Uncategorized
ex03_writer0020.bpmn,startEvent,2,Flow Objects
ex03_writer0020.bpmn,sourceRef,2,Connecting Objects
ex03_writer0020.bpmn,targetRef,2,Connecting Objects
ex03_writer0020.bpmn,dataObject,2,Artifacts
ex03_writer0020.bpmn,process,1,Uncategorized
ex03_writer0020.bpmn,laneSet,1,Swim Lanes
ex03_writer0020.bpmn,endEvent,1,Flow Objects
ex03_writer0024.bpmn,flowNodeRef,26,Uncategorized
ex03_writer0024.bpmn,outgoing,14,Connecting Objects
ex03_writer0024.bpmn,incoming,14,Connecting Objects
ex03_writer0024.bpmn,sequenceFlow,14,Connecting Objects
ex03_writer0024.bpmn,targetRef,11,Connecting Objects
ex03_writer0024.bpmn,task,8,Flow Objects
ex03_writer0024.bpmn,property,7,Uncategorized
ex03_writer0024.bpmn,dataOutputAssociation,6,Uncategorized
ex03_writer0024.bpmn,dataInputAssociation,5,Uncategorized
ex03_writer0024.bpmn,lane,5,Swim Lanes
ex03_writer0024.bpmn,sourceRef,5,Connecting Objects
ex03_writer0024.bpmn,dataObjectReference,4,Uncategorized
ex03_writer0024.bpmn,exclusiveGateway,4,Flow Objects
ex03_writer0024.bpmn,dataObject,4,Artifacts
ex03_writer0024.bpmn,messageEventDefinition,3,Uncategorized
ex03_writer0024.bpmn,startEvent,3,Flow Objects
ex03_writer0024.bpmn,dataStoreReference,2,Uncategorized
ex03_writer0024.bpmn,process,1,Uncategorized
ex03_writer0024.bpmn,childLaneSet,1,Uncategorized
ex03_writer0024.bpmn,laneSet,1,Swim Lanes
ex03_writer0024.bpmn,endEvent,1,Flow Objects
ex03_writer0025.bpmn,incoming,19,Connecting Objects
ex03_writer0025.bpmn,outgoing,19,Connecting Objects
ex03_writer0025.bpmn,sequenceFlow,19,Connecting Objects
ex03_writer0025.bpmn,flowNodeRef,18,Uncategorized
ex03_writer0025.bpmn,targetRef,11,Connecting Objects
ex03_writer0025.bpmn,task,10,Flow Objects
ex03_writer0025.bpmn,property,8,Uncategorized
ex03_writer0025.bpmn,dataInputAssociation,8,Uncategorized
ex03_writer0025.bpmn,sourceRef,8,Connecting Objects
ex03_writer0025.bpmn,dataObjectReference,7,Uncategorized
ex03_writer0025.bpmn,dataObject,7,Artifacts
ex03_writer0025.bpmn,exclusiveGateway,5,Flow Objects
ex03_writer0025.bpmn,dataOutputAssociation,3,Uncategorized
ex03_writer0025.bpmn,lane,3,Swim Lanes
ex03_writer0025.bpmn,process,2,Uncategorized
ex03_writer0025.bpmn,endEvent,2,Flow Objects
ex03_writer0025.bpmn,messageEventDefinition,1,Uncategorized
ex03_writer0025.bpmn,dataStoreReference,1,Uncategorized
ex03_writer0025.bpmn,laneSet,1,Swim Lanes
ex03_writer0025.bpmn,startEvent,1,Flow Objects
ex03_writer0026.bpmn,flowNodeRef,20,Uncategorized
ex03_writer0026.bpmn,outgoing,20,Connecting Objects
ex03_writer0026.bpmn,incoming,20,Connecting Objects
ex03_writer0026.bpmn,sequenceFlow,20,Connecting Objects
ex03_writer0026.bpmn,task,9,Flow Objects
ex03_writer0026.bpmn,lane,5,Swim Lanes
ex03_writer0026.bpmn,messageEventDefinition,4,Uncategorized
ex03_writer0026.bpmn,targetRef,4,Connecting Objects
ex03_writer0026.bpmn,exclusiveGateway,3,Flow Objects
ex03_writer0026.bpmn,endEvent,3,Flow Objects
ex03_writer0026.bpmn,intermediateCatchEvent,3,Flow Objects
ex03_writer0026.bpmn,process,2,Uncategorized
ex03_writer0026.bpmn,property,2,Uncategorized
ex03_writer0026.bpmn,dataInputAssociation,2,Uncategorized
ex03_writer0026.bpmn,dataOutputAssociation,2,Uncategorized
ex03_writer0026.bpmn,dataStoreReference,2,Uncategorized
ex03_writer0026.bpmn,laneSet,2,Swim Lanes
ex03_writer0026.bpmn,startEvent,2,Flow Objects
ex03_writer0026.bpmn,sourceRef,2,Connecting Objects
ex03_writer0026.bpmn,childLaneSet,1,Uncategorized
ex03_writer0026.bpmn,dataObjectReference,1,Uncategorized
ex03_writer0026.bpmn,dataObject,1,Artifacts
ex03_writer0027.bpmn,flowNodeRef,14,Uncategorized
ex03_writer0027.bpmn,incoming,14,Connecting Objects
ex03_writer0027.bpmn,outgoing,14,Connecting Objects
ex03_writer0027.bpmn,sequenceFlow,14,Connecting Objects
ex03_writer0027.bpmn,dataInputAssociation,8,Uncategorized
ex03_writer0027.bpmn,task,8,Flow Objects
ex03_writer0027.bpmn,sourceRef,8,Connecting Objects
ex03_writer0027.bpmn,targetRef,8,Connecting Objects
ex03_writer0027.bpmn,property,7,Uncategorized
ex03_writer0027.bpmn,dataObjectReference,4,Uncategorized
ex03_writer0027.bpmn,exclusiveGateway,4,Flow Objects
ex03_writer0027.bpmn,dataObject,4,Artifacts
ex03_writer0027.bpmn,dataStoreReference,2,Uncategorized
ex03_writer0027.bpmn,lane,2,Swim Lanes
ex03_writer0027.bpmn,process,1,Uncategorized
ex03_writer0027.bpmn,laneSet,1,Swim Lanes
ex03_writer0027.bpmn,startEvent,1,Flow Objects
ex03_writer0027.bpmn,endEvent,1,Flow Objects
ex03_writer0028.bpmn,flowNodeRef,36,Uncategorized
ex03_writer0028.bpmn,outgoing,19,Connecting Objects
ex03_writer0028.bpmn,incoming,19,Connecting Objects
ex03_writer0028.bpmn,sequenceFlow,19,Connecting Objects
ex03_writer0028.bpmn,task,9,Flow Objects
ex03_writer0028.bpmn,targetRef,8,Connecting Objects
ex03_writer0028.bpmn,dataInputAssociation,7,Uncategorized
ex03_writer0028.bpmn,sourceRef,7,Connecting Objects
ex03_writer0028.bpmn,lane,6,Swim Lanes
ex03_writer0028.bpmn,property,5,Uncategorized
ex03_writer0028.bpmn,dataStoreReference,5,Uncategorized
ex03_writer0028.bpmn,exclusiveGateway,4,Flow Objects
ex03_writer0028.bpmn,messageEventDefinition,3,Uncategorized
ex03_writer0028.bpmn,dataObjectReference,3,Uncategorized
ex03_writer0028.bpmn,dataObject,3,Artifacts
ex03_writer0028.bpmn,childLaneSet,2,Uncategorized
ex03_writer0028.bpmn,endEvent,2,Flow Objects
ex03_writer0028.bpmn,intermediateCatchEvent,2,Flow Objects
ex03_writer0028.bpmn,process,1,Uncategorized
ex03_writer0028.bpmn,dataOutputAssociation,1,Uncategorized
ex03_writer0028.bpmn,laneSet,1,Swim Lanes
ex03_writer0028.bpmn,startEvent,1,Flow Objects
ex03_writer0030.bpmn,incoming,17,Connecting Objects
ex03_writer0030.bpmn,outgoing,17,Connecting Objects
ex03_writer0030.bpmn,targetRef,17,Connecting Objects
ex03_writer0030.bpmn,sequenceFlow,17,Connecting Objects
ex03_writer0030.bpmn,flowNodeRef,16,Uncategorized
ex03_writer0030.bpmn,property,9,Uncategorized
ex03_writer0030.bpmn,dataInputAssociation,9,Uncategorized
ex03_writer0030.bpmn,dataObjectReference,9,Uncategorized
ex03_writer0030.bpmn,task,9,Flow Objects
ex03_writer0030.bpmn,sourceRef,9,Connecting Objects
ex03_writer0030.bpmn,dataObject,9,Artifacts
ex03_writer0030.bpmn,dataOutputAssociation,8,Uncategorized
ex03_writer0030.bpmn,exclusiveGateway,4,Flow Objects
ex03_writer0030.bpmn,lane,3,Swim Lanes
ex03_writer0030.bpmn,dataStoreReference,2,Uncategorized
ex03_writer0030.bpmn,endEvent,2,Flow Objects
ex03_writer0030.bpmn,process,1,Uncategorized
ex03_writer0030.bpmn,messageEventDefinition,1,Uncategorized
ex03_writer0030.bpmn,laneSet,1,Swim Lanes
ex03_writer0030.bpmn,startEvent,1,Flow Objects
ex03_writer0031.bpmn,flowNodeRef,13,Uncategorized
ex03_writer0031.bpmn,incoming,11,Connecting Objects
ex03_writer0031.bpmn,outgoing,11,Connecting Objects
ex03_writer0031.bpmn,targetRef,11,Connecting Objects
ex03_writer0031.bpmn,sequenceFlow,11,Connecting Objects
ex03_writer0031.bpmn,task,9,Flow Objects
ex03_writer0031.bpmn,dataObjectReference,8,Uncategorized
ex03_writer0031.bpmn,dataObject,8,Artifacts
ex03_writer0031.bpmn,dataInputAssociation,7,Uncategorized
ex03_writer0031.bpmn,sourceRef,7,Connecting Objects
ex03_writer0031.bpmn,property,6,Uncategorized
ex03_writer0031.bpmn,dataOutputAssociation,4,Uncategorized
ex03_writer0031.bpmn,lane,4,Swim Lanes
ex03_writer0031.bpmn,dataStoreReference,3,Uncategorized
ex03_writer0031.bpmn,exclusiveGateway,2,Flow Objects
ex03_writer0031.bpmn,process,1,Uncategorized
ex03_writer0031.bpmn,childLaneSet,1,Uncategorized
ex03_writer0031.bpmn,laneSet,1,Swim Lanes
ex03_writer0031.bpmn,endEvent,1,Flow Objects
ex03_writer0031.bpmn,startEvent,1,Flow Objects
ex03_writer0033.bpmn,incoming,17,Connecting Objects
ex03_writer0033.bpmn,outgoing,17,Connecting Objects
ex03_writer0033.bpmn,sequenceFlow,17,Connecting Objects
ex03_writer0033.bpmn,flowNodeRef,16,Uncategorized
ex03_writer0033.bpmn,targetRef,7,Connecting Objects
ex03_writer0033.bpmn,messageEventDefinition,6,Uncategorized
ex03_writer0033.bpmn,dataOutputAssociation,5,Uncategorized
ex03_writer0033.bpmn,exclusiveGateway,5,Flow Objects
ex03_writer0033.bpmn,dataObjectReference,4,Uncategorized
ex03_writer0033.bpmn,task,4,Flow Objects
ex03_writer0033.bpmn,dataObject,4,Artifacts
ex03_writer0033.bpmn,lane,3,Swim Lanes
ex03_writer0033.bpmn,intermediateThrowEvent,3,Flow Objects
ex03_writer0033.bpmn,property,2,Uncategorized
ex03_writer0033.bpmn,dataInputAssociation,2,Uncategorized
ex03_writer0033.bpmn,endEvent,2,Flow Objects
ex03_writer0033.bpmn,sourceRef,2,Connecting Objects
ex03_writer0033.bpmn,process,1,Uncategorized
ex03_writer0033.bpmn,dataStoreReference,1,Uncategorized
ex03_writer0033.bpmn,laneSet,1,Swim Lanes
ex03_writer0033.bpmn,startEvent,1,Flow Objects
ex03_writer0033.bpmn,intermediateCatchEvent,1,Flow Objects
ex03_writer0034.bpmn,flowNodeRef,14,Uncategorized
ex03_writer0034.bpmn,outgoing,12,Connecting Objects
ex03_writer0034.bpmn,incoming,12,Connecting Objects
ex03_writer0034.bpmn,sequenceFlow,12,Connecting Objects
ex03_writer0034.bpmn,task,9,Flow Objects
ex03_writer0034.bpmn,lane,4,Swim Lanes
ex03_writer0034.bpmn,targetRef,4,Connecting Objects
ex03_writer0034.bpmn,dataObjectReference,3,Uncategorized
ex03_writer0034.bpmn,exclusiveGateway,3,Flow Objects
ex03_writer0034.bpmn,dataObject,3,Artifacts
ex03_writer0034.bpmn,process,2,Uncategorized
ex03_writer0034.bpmn,dataOutputAssociation,2,Uncategorized
ex03_writer0034.bpmn,dataInputAssociation,2,Uncategorized
ex03_writer0034.bpmn,laneSet,2,Swim Lanes
ex03_writer0034.bpmn,endEvent,2,Flow Objects
ex03_writer0034.bpmn,sourceRef,2,Connecting Objects
ex03_writer0034.bpmn,messageEventDefinition,1,Uncategorized
ex03_writer0034.bpmn,property,1,Uncategorized
ex03_writer0034.bpmn,startEvent,1,Flow Objects
ex03_writer0035.bpmn,incoming,17,Connecting Objects
ex03_writer0035.bpmn,outgoing,17,Connecting Objects
ex03_writer0035.bpmn,sequenceFlow,17,Connecting Objects
ex03_writer0035.bpmn,flowNodeRef,16,Uncategorized
ex03_writer0035.bpmn,task,9,Flow Objects
ex03_writer0035.bpmn,targetRef,9,Connecting Objects
ex03_writer0035.bpmn,dataObjectReference,7,Uncategorized
ex03_writer0035.bpmn,dataObject,7,Artifacts
ex03_writer0035.bpmn,dataInputAssociation,5,Uncategorized
ex03_writer0035.bpmn,sourceRef,5,Connecting Objects
ex03_writer0035.bpmn,dataOutputAssociation,4,Uncategorized
ex03_writer0035.bpmn,property,4,Uncategorized
ex03_writer0035.bpmn,lane,4,Swim Lanes
ex03_writer0035.bpmn,exclusiveGateway,4,Flow Objects
ex03_writer0035.bpmn,dataStoreReference,2,Uncategorized
ex03_writer0035.bpmn,endEvent,2,Flow Objects
ex03_writer0035.bpmn,process,1,Uncategorized
ex03_writer0035.bpmn,laneSet,1,Swim Lanes
ex03_writer0035.bpmn,startEvent,1,Flow Objects
ex03_writer0036.bpmn,incoming,16,Connecting Objects
ex03_writer0036.bpmn,outgoing,16,Connecting Objects
ex03_writer0036.bpmn,sequenceFlow,16,Connecting Objects
ex03_writer0036.bpmn,flowNodeRef,15,Uncategorized
ex03_writer0036.bpmn,task,8,Flow Objects
ex03_writer0036.bpmn,targetRef,7,Connecting Objects
ex03_writer0036.bpmn,dataObjectReference,6,Uncategorized
ex03_writer0036.bpmn,dataObject,6,Artifacts
ex03_writer0036.bpmn,property,4,Uncategorized
ex03_writer0036.bpmn,dataInputAssociation,4,Uncategorized
ex03_writer0036.bpmn,exclusiveGateway,4,Flow Objects
ex03_writer0036.bpmn,sourceRef,4,Connecting Objects
ex03_writer0036.bpmn,dataOutputAssociation,3,Uncategorized
ex03_writer0036.bpmn,lane,3,Swim Lanes
ex03_writer0036.bpmn,messageEventDefinition,2,Uncategorized
ex03_writer0036.bpmn,process,1,Uncategorized
ex03_writer0036.bpmn,dataStoreReference,1,Uncategorized
ex03_writer0036.bpmn,laneSet,1,Swim Lanes
ex03_writer0036.bpmn,intermediateCatchEvent,1,Flow Objects
ex03_writer0036.bpmn,startEvent,1,Flow Objects
ex03_writer0036.bpmn,endEvent,1,Flow Objects
ex03_writer0038.bpmn,incoming,16,Connecting Objects
ex03_writer0038.bpmn,outgoing,16,Connecting Objects
ex03_writer0038.bpmn,sequenceFlow,16,Connecting Objects
ex03_writer0038.bpmn,flowNodeRef,15,Uncategorized
ex03_writer0038.bpmn,targetRef,10,Connecting Objects
ex03_writer0038.bpmn,task,8,Flow Objects
ex03_writer0038.bpmn,dataInputAssociation,7,Uncategorized
ex03_writer0038.bpmn,dataObjectReference,7,Uncategorized
ex03_writer0038.bpmn,sourceRef,7,Connecting Objects
ex03_writer0038.bpmn,dataObject,7,Artifacts
ex03_writer0038.bpmn,property,6,Uncategorized
ex03_writer0038.bpmn,exclusiveGateway,4,Flow Objects
ex03_writer0038.bpmn,dataOutputAssociation,3,Uncategorized
ex03_writer0038.bpmn,lane,3,Swim Lanes
ex03_writer0038.bpmn,dataStoreReference,2,Uncategorized
ex03_writer0038.bpmn,endEvent,2,Flow Objects
ex03_writer0038.bpmn,process,1,Uncategorized
ex03_writer0038.bpmn,messageEventDefinition,1,Uncategorized
ex03_writer0038.bpmn,laneSet,1,Swim Lanes
ex03_writer0038.bpmn,startEvent,1,Flow Objects
ex03_writer0041.bpmn,incoming,18,Connecting Objects
ex03_writer0041.bpmn,outgoing,18,Connecting Objects
ex03_writer0041.bpmn,sequenceFlow,18,Connecting Objects
ex03_writer0041.bpmn,flowNodeRef,17,Uncategorized
ex03_writer0041.bpmn,task,9,Flow Objects
ex03_writer0041.bpmn,targetRef,7,Connecting Objects
ex03_writer0041.bpmn,dataInputAssociation,5,Uncategorized
ex03_writer0041.bpmn,exclusiveGateway,5,Flow Objects
ex03_writer0041.bpmn,sourceRef,5,Connecting Objects
ex03_writer0041.bpmn,property,4,Uncategorized
ex03_writer0041.bpmn,lane,3,Swim Lanes
ex03_writer0041.bpmn,dataOutputAssociation,2,Uncategorized
ex03_writer0041.bpmn,dataObjectReference,2,Uncategorized
ex03_writer0041.bpmn,dataStoreReference,2,Uncategorized
ex03_writer0041.bpmn,endEvent,2,Flow Objects
ex03_writer0041.bpmn,dataObject,2,Artifacts
ex03_writer0041.bpmn,process,1,Uncategorized
ex03_writer0041.bpmn,laneSet,1,Swim Lanes
ex03_writer0041.bpmn,startEvent,1,Flow Objects
ex03_writer0042.bpmn,flowNodeRef,17,Uncategorized
ex03_writer0042.bpmn,incoming,16,Connecting Objects
ex03_writer0042.bpmn,outgoing,16,Connecting Objects
ex03_writer0042.bpmn,sequenceFlow,16,Connecting Objects
ex03_writer0042.bpmn,task,8,Flow Objects
ex03_writer0042.bpmn,dataObjectReference,7,Uncategorized
ex03_writer0042.bpmn,dataInputAssociation,5,Uncategorized
ex03_writer0042.bpmn,sourceRef,5,Connecting Objects
ex03_writer0042.bpmn,targetRef,5,Connecting Objects
ex03_writer0042.bpmn,dataOutputAssociation,4,Uncategorized
ex03_writer0042.bpmn,exclusiveGateway,4,Flow Objects
ex03_writer0042.bpmn,lane,3,Swim Lanes
ex03_writer0042.bpmn,endEvent,3,Flow Objects
ex03_writer0042.bpmn,messageEventDefinition,2,Uncategorized
