File,Tag,Occurrences,Category
ex08_writer0008.bpmn,outgoing,18,Connecting Objects
ex08_writer0008.bpmn,sequenceFlow,18,Connecting Objects
ex08_writer0008.bpmn,messageEventDefinition,6,Uncategorized
ex08_writer0008.bpmn,task,6,Flow Objects
ex08_writer0008.bpmn,textAnnotation,4,Uncategorized
ex08_writer0008.bpmn,text,4,Uncategorized
ex08_writer0008.bpmn,exclusiveGateway,4,Flow Objects
ex08_writer0008.bpmn,association,4,Flow Objects
ex08_writer0008.bpmn,process,3,Uncategorized
ex08_writer0008.bpmn,startEvent,3,Flow Objects
ex08_writer0008.bpmn,endEvent,3,Flow Objects
ex08_writer0008.bpmn,standardLoopCharacteristics,2,Uncategorized
ex08_writer0008.bpmn,intermediateCatchEvent,2,Flow Objects
ex08_writer0008.bpmn,timerEventDefinition,1,Uncategorized
ex08_writer0008.bpmn,laneSet,1,Swim Lanes
ex08_writer0008.bpmn,intermediateThrowEvent,1,Flow Objects
ex08_writer0009.bpmn,incoming,24,Connecting Objects
ex08_writer0009.bpmn,outgoing,24,Connecting Objects
ex08_writer0009.bpmn,sequenceFlow,24,Connecting Objects
ex08_writer0009.bpmn,messageEventDefinition,10,Uncategorized
ex08_writer0009.bpmn,task,5,Flow Objects
ex08_writer0009.bpmn,intermediateCatchEvent,5,Flow Objects
ex08_writer0009.bpmn,process,4,Uncategorized
ex08_writer0009.bpmn,exclusiveGateway,4,Flow Objects
ex08_writer0009.bpmn,endEvent,4,Flow Objects
ex08_writer0009.bpmn,startEvent,4,Flow Objects
ex08_writer0009.bpmn,laneSet,3,Swim Lanes
ex08_writer0009.bpmn,intermediateThrowEvent,3,Flow Objects
ex08_writer0009.bpmn,timerEventDefinition,2,Uncategorized
ex08_writer0009.bpmn,textAnnotation,1,Uncategorized
ex08_writer0009.bpmn,text,1,Uncategorized
ex08_writer0009.bpmn,association,1,Flow Objects
ex08_writer0010.bpmn,incoming,15,Connecting Objects
ex08_writer0010.bpmn,outgoing,15,Connecting Objects
ex08_writer0010.bpmn,sequenceFlow,15,Connecting Objects
ex08_writer0010.bpmn,messageEventDefinition,6,Uncategorized
ex08_writer0010.bpmn,task,6,Flow Objects
ex08_writer0010.bpmn,endEvent,4,Flow Objects
ex08_writer0010.bpmn,startEvent,4,Flow Objects
ex08_writer0010.bpmn,process,2,Uncategorized
ex08_writer0010.bpmn,timerEventDefinition,2,Uncategorized
ex08_writer0010.bpmn,intermediateThrowEvent,2,Flow Objects
ex08_writer0010.bpmn,standardLoopCharacteristics,1,Uncategorized
ex08_writer0010.bpmn,textAnnotation,1,Uncategorized
ex08_writer0010.bpmn,text,1,Uncategorized
ex08_writer0010.bpmn,laneSet,1,Swim Lanes
ex08_writer0010.bpmn,intermediateCatchEvent,1,Flow Objects
ex08_writer0010.bpmn,association,1,Flow Objects
ex08_writer0010.bpmn,exclusiveGateway,1,Flow Objects
ex08_writer0011.bpmn,outgoing,10,Connecting Objects
ex08_writer0011.bpmn,incoming,10,Connecting Objects
ex08_writer0011.bpmn,sequenceFlow,10,Connecting Objects
ex08_writer0011.bpmn,messageEventDefinition,6,Uncategorized
ex08_writer0011.bpmn,endEvent,4,Flow Objects
ex08_writer0011.bpmn,startEvent,3,Flow Objects
ex08_writer0011.bpmn,process,2,Uncategorized
ex08_writer0011.bpmn,timerEventDefinition,2,Uncategorized
ex08_writer0011.bpmn,intermediateThrowEvent,2,Flow Objects
ex08_writer0011.bpmn,task,2,Flow Objects
ex08_writer0011.bpmn,subProcess,1,Flow Objects
ex08_writer0011.bpmn,parallelGateway,1,Flow Objects
ex08_writer0011.bpmn,intermediateCatchEvent,1,Flow Objects
ex08_writer0013.bpmn,incoming,15,Connecting Objects
ex08_writer0013.bpmn,outgoing,15,Connecting Objects
ex08_writer0013.bpmn,sequenceFlow,15,Connecting Objects
ex08_writer0013.bpmn,task,8,Flow Objects
ex08_writer0013.bpmn,timerEventDefinition,4,Uncategorized
ex08_writer0013.bpmn,process,3,Uncategorized
ex08_writer0013.bpmn,messageEventDefinition,3,Uncategorized
ex08_writer0013.bpmn,multiInstanceLoopCharacteristics,3,Uncategorized
ex08_writer0013.bpmn,endEvent,3,Flow Objects
ex08_writer0013.bpmn,startEvent,3,Flow Objects
ex08_writer0013.bpmn,intermediateThrowEvent,2,Flow Objects
ex08_writer0013.bpmn,intermediateCatchEvent,2,Flow Objects
ex08_writer0013.bpmn,association,2,Flow Objects
ex08_writer0013.bpmn,textAnnotation,1,Uncategorized
ex08_writer0013.bpmn,text,1,Uncategorized
ex08_writer0013.bpmn,laneSet,1,Swim Lanes
ex08_writer0014.bpmn,messageEventDefinition,10,Uncategorized
ex08_writer0014.bpmn,incoming,9,Connecting Objects
ex08_writer0014.bpmn,outgoing,9,Connecting Objects
ex08_writer0014.bpmn,sequenceFlow,9,Connecting Objects
ex08_writer0014.bpmn,startEvent,4,Flow Objects
ex08_writer0014.bpmn,endEvent,4,Flow Objects
ex08_writer0014.bpmn,process,3,Uncategorized
ex08_writer0014.bpmn,intermediateCatchEvent,3,Flow Objects
ex08_writer0014.bpmn,timerEventDefinition,2,Uncategorized
ex08_writer0014.bpmn,intermediateThrowEvent,2,Flow Objects
ex08_writer0014.bpmn,terminateEventDefinition,1,Uncategorized
ex08_writer0014.bpmn,task,1,Flow Objects
ex08_writer0014.bpmn,subProcess,1,Flow Objects
ex08_writer0016.bpmn,incoming,14,Connecting Objects
ex08_writer0016.bpmn,outgoing,14,Connecting Objects
ex08_writer0016.bpmn,sequenceFlow,14,Connecting Objects
ex08_writer0016.bpmn,task,7,Flow Objects
ex08_writer0016.bpmn,targetRef,4,Connecting Objects
ex08_writer0016.bpmn,dataOutputAssociation,3,Uncategorized
ex08_writer0016.bpmn,multiInstanceLoopCharacteristics,3,Uncategorized
ex08_writer0016.bpmn,textAnnotation,3,Uncategorized
ex08_writer0016.bpmn,text,3,Uncategorized
ex08_writer0016.bpmn,messageEventDefinition,3,Uncategorized
ex08_writer0016.bpmn,intermediateCatchEvent,3,Flow Objects
ex08_writer0016.bpmn,endEvent,3,Flow Objects
ex08_writer0016.bpmn,association,3,Flow Objects
ex08_writer0016.bpmn,process,2,Uncategorized
ex08_writer0016.bpmn,timerEventDefinition,2,Uncategorized
ex08_writer0016.bpmn,dataStoreReference,2,Uncategorized
ex08_writer0016.bpmn,laneSet,2,Swim Lanes
ex08_writer0016.bpmn,property,1,Uncategorized
ex08_writer0016.bpmn,dataInputAssociation,1,Uncategorized
ex08_writer0016.bpmn,dataObjectReference,1,Uncategorized
ex08_writer0016.bpmn,terminateEventDefinition,1,Uncategorized
ex08_writer0016.bpmn,exclusiveGateway,1,Flow Objects
ex08_writer0016.bpmn,startEvent,1,Flow Objects
ex08_writer0016.bpmn,intermediateThrowEvent,1,Flow Objects
ex08_writer0016.bpmn,sourceRef,1,Connecting Objects
ex08_writer0016.bpmn,dataObject,1,Artifacts
ex08_writer0018.bpmn,task,5,Flow Objects
ex08_writer0018.bpmn,outgoing,4,Connecting Objects
ex08_writer0018.bpmn,sequenceFlow,4,Connecting Objects
ex08_writer0018.bpmn,incoming,4,Connecting Objects
ex08_writer0018.bpmn,targetRef,3,Connecting Objects
ex08_writer0018.bpmn,process,2,Uncategorized
ex08_writer0018.bpmn,timerEventDefinition,2,Uncategorized
ex08_writer0018.bpmn,dataOutputAssociation,2,Uncategorized
ex08_writer0018.bpmn,dataStoreReference,1,Uncategorized
ex08_writer0018.bpmn,textAnnotation,1,Uncategorized
ex08_writer0018.bpmn,text,1,Uncategorized
ex08_writer0018.bpmn,property,1,Uncategorized
ex08_writer0018.bpmn,dataInputAssociation,1,Uncategorized
ex08_writer0018.bpmn,laneSet,1,Swim Lanes
ex08_writer0018.bpmn,association,1,Flow Objects
ex08_writer0018.bpmn,startEvent,1,Flow Objects
ex08_writer0018.bpmn,intermediateCatchEvent,1,Flow Objects
ex08_writer0018.bpmn,sourceRef,1,Connecting Objects
ex08_writer0019.bpmn,outgoing,14,Connecting Objects
ex08_writer0019.bpmn,incoming,14,Connecting Objects
ex08_writer0019.bpmn,sequenceFlow,14,Connecting Objects
ex08_writer0019.bpmn,task,5,Flow Objects
ex08_writer0019.bpmn,messageEventDefinition,4,Uncategorized
ex08_writer0019.bpmn,intermediateCatchEvent,3,Flow Objects
ex08_writer0019.bpmn,process,2,Uncategorized
ex08_writer0019.bpmn,dataOutputAssociation,2,Uncategorized
ex08_writer0019.bpmn,timerEventDefinition,2,Uncategorized
ex08_writer0019.bpmn,dataStoreReference,2,Uncategorized
ex08_writer0019.bpmn,startEvent,2,Flow Objects
ex08_writer0019.bpmn,endEvent,2,Flow Objects
ex08_writer0019.bpmn,exclusiveGateway,2,Flow Objects
ex08_writer0019.bpmn,targetRef,2,Connecting Objects
ex08_writer0019.bpmn,intermediateThrowEvent,1,Flow Objects
ex08_writer0020.bpmn,incoming,10,Connecting Objects
ex08_writer0020.bpmn,outgoing,10,Connecting Objects
ex08_writer0020.bpmn,sequenceFlow,10,Connecting Objects
ex08_writer0020.bpmn,messageEventDefinition,9,Uncategorized
ex08_writer0020.bpmn,startEvent,7,Flow Objects
ex08_writer0020.bpmn,process,4,Uncategorized
ex08_writer0020.bpmn,endEvent,4,Flow Objects
ex08_writer0020.bpmn,laneSet,3,Swim Lanes
ex08_writer0020.bpmn,task,3,Flow Objects
ex08_writer0020.bpmn,timerEventDefinition,2,Uncategorized
ex08_writer0020.bpmn,subProcess,2,Flow Objects
ex08_writer0020.bpmn,textAnnotation,1,Uncategorized
ex08_writer0020.bpmn,text,1,Uncategorized
ex08_writer0020.bpmn,association,1,Flow Objects
ex08_writer0021.bpmn,task,7,Flow Objects
ex08_writer0021.bpmn,incoming,6,Connecting Objects
ex08_writer0021.bpmn,outgoing,6,Connecting Objects
ex08_writer0021.bpmn,sequenceFlow,6,Connecting Objects
ex08_writer0021.bpmn,timerEventDefinition,3,Uncategorized
ex08_writer0021.bpmn,process,2,Uncategorized
ex08_writer0021.bpmn,dataOutputAssociation,2,Uncategorized
ex08_writer0021.bpmn,dataStoreReference,2,Uncategorized
ex08_writer0021.bpmn,intermediateCatchEvent,2,Flow Objects
ex08_writer0021.bpmn,targetRef,2,Connecting Objects
ex08_writer0021.bpmn,laneSet,1,Swim Lanes
ex08_writer0021.bpmn,startEvent,1,Flow Objects
ex08_writer0021.bpmn,exclusiveGateway,1,Flow Objects
ex08_writer0022.bpmn,incoming,14,Connecting Objects
ex08_writer0022.bpmn,outgoing,14,Connecting Objects
ex08_writer0022.bpmn,sequenceFlow,14,Connecting Objects
ex08_writer0022.bpmn,messageEventDefinition,6,Uncategorized
ex08_writer0022.bpmn,process,4,Uncategorized
ex08_writer0022.bpmn,task,4,Flow Objects
ex08_writer0022.bpmn,endEvent,3,Flow Objects
ex08_writer0022.bpmn,intermediateCatchEvent,3,Flow Objects
ex08_writer0022.bpmn,timerEventDefinition,2,Uncategorized
ex08_writer0022.bpmn,intermediateThrowEvent,2,Flow Objects
ex08_writer0022.bpmn,startEvent,2,Flow Objects
ex08_writer0022.bpmn,textAnnotation,1,Uncategorized
ex08_writer0022.bpmn,text,1,Uncategorized
ex08_writer0022.bpmn,laneSet,1,Swim Lanes
ex08_writer0022.bpmn,exclusiveGateway,1,Flow Objects
ex08_writer0022.bpmn,association,1,Flow Objects
ex08_writer0023.bpmn,flowNodeRef,14,Uncategorized
ex08_writer0023.bpmn,outgoing,14,Connecting Objects
ex08_writer0023.bpmn,incoming,14,Connecting Objects
ex08_writer0023.bpmn,sequenceFlow,14,Connecting Objects
ex08_writer0023.bpmn,task,7,Flow Objects
ex08_writer0023.bpmn,messageEventDefinition,3,Uncategorized
ex08_writer0023.bpmn,lane,3,Swim Lanes
ex08_writer0023.bpmn,intermediateCatchEvent,3,Flow Objects
ex08_writer0023.bpmn,process,2,Uncategorized
ex08_writer0023.bpmn,timerEventDefinition,2,Uncategorized
ex08_writer0023.bpmn,exclusiveGateway,2,Flow Objects
ex08_writer0023.bpmn,multiInstanceLoopCharacteristics,1,Uncategorized
ex08_writer0023.bpmn,textAnnotation,1,Uncategorized
ex08_writer0023.bpmn,text,1,Uncategorized
ex08_writer0023.bpmn,laneSet,1,Swim Lanes
ex08_writer0023.bpmn,startEvent,1,Flow Objects
ex08_writer0023.bpmn,intermediateThrowEvent,1,Flow Objects
ex08_writer0023.bpmn,association,1,Flow Objects
ex08_writer0024.bpmn,incoming,14,Connecting Objects
ex08_writer0024.bpmn,outgoing,14,Connecting Objects
ex08_writer0024.bpmn,sequenceFlow,14,Connecting Objects
ex08_writer0024.bpmn,task,6,Flow Objects
ex08_writer0024.bpmn,messageEventDefinition,5,Uncategorized
ex08_writer0024.bpmn,textAnnotation,3,Uncategorized
ex08_writer0024.bpmn,text,3,Uncategorized
ex08_writer0024.bpmn,intermediateCatchEvent,3,Flow Objects
ex08_writer0024.bpmn,intermediateThrowEvent,3,Flow Objects
ex08_writer0024.bpmn,association,3,Flow Objects
ex08_writer0024.bpmn,process,2,Uncategorized
ex08_writer0024.bpmn,timerEventDefinition,2,Uncategorized
ex08_writer0024.bpmn,endEvent,2,Flow Objects
ex08_writer0024.bpmn,multiInstanceLoopCharacteristics,1,Uncategorized
ex08_writer0024.bpmn,exclusiveGateway,1,Flow Objects
ex08_writer0024.bpmn,startEvent,1,Flow Objects
ex08_writer0025.bpmn,outgoing,15,Connecting Objects
ex08_writer0025.bpmn,incoming,15,Connecting Objects
ex08_writer0025.bpmn,sequenceFlow,15,Connecting Objects
ex08_writer0025.bpmn,messageEventDefinition,6,Uncategorized
ex08_writer0025.bpmn,task,5,Flow Objects
ex08_writer0025.bpmn,process,3,Uncategorized
ex08_writer0025.bpmn,multiInstanceLoopCharacteristics,3,Uncategorized
ex08_writer0025.bpmn,startEvent,3,Flow Objects
ex08_writer0025.bpmn,intermediateCatchEvent,3,Flow Objects
ex08_writer0025.bpmn,endEvent,3,Flow Objects
ex08_writer0025.bpmn,exclusiveGateway,2,Flow Objects
ex08_writer0025.bpmn,timerEventDefinition,1,Uncategorized
ex08_writer0025.bpmn,textAnnotation,1,Uncategorized
ex08_writer0025.bpmn,text,1,Uncategorized
ex08_writer0025.bpmn,laneSet,1,Swim Lanes
ex08_writer0025.bpmn,intermediateThrowEvent,1,Flow Objects
ex08_writer0025.bpmn,association,1,Flow Objects
ex08_writer0026.bpmn,incoming,20,Connecting Objects
ex08_writer0026.bpmn,outgoing,20,Connecting Objects
ex08_writer0026.bpmn,sequenceFlow,20,Connecting Objects
ex08_writer0026.bpmn,task,8,Flow Objects
ex08_writer0026.bpmn,messageEventDefinition,5,Uncategorized
ex08_writer0026.bpmn,intermediateCatchEvent,5,Flow Objects
ex08_writer0026.bpmn,multiInstanceLoopCharacteristics,4,Uncategorized
ex08_writer0026.bpmn,endEvent,4,Flow Objects
ex08_writer0026.bpmn,process,3,Uncategorized
ex08_writer0026.bpmn,startEvent,3,Flow Objects
ex08_writer0026.bpmn,dataOutputAssociation,2,Uncategorized
ex08_writer0026.bpmn,standardLoopCharacteristics,2,Uncategorized
ex08_writer0026.bpmn,dataStoreReference,2,Uncategorized
ex08_writer0026.bpmn,timerEventDefinition,2,Uncategorized
ex08_writer0026.bpmn,laneSet,2,Swim Lanes
ex08_writer0026.bpmn,subProcess,2,Flow Objects
ex08_writer0026.bpmn,targetRef,2,Connecting Objects
ex08_writer0026.bpmn,exclusiveGateway,1,Flow Objects
ex08_writer0027.bpmn,incoming,9,Connecting Objects
ex08_writer0027.bpmn,outgoing,9,Connecting Objects
ex08_writer0027.bpmn,sequenceFlow,9,Connecting Objects
ex08_writer0027.bpmn,task,6,Flow Objects
ex08_writer0027.bpmn,messageEventDefinition,4,Uncategorized
ex08_writer0027.bpmn,process,2,Uncategorized
ex08_writer0027.bpmn,standardLoopCharacteristics,2,Uncategorized
ex08_writer0027.bpmn,textAnnotation,2,Uncategorized
ex08_writer0027.bpmn,text,2,Uncategorized
ex08_writer0027.bpmn,endEvent,2,Flow Objects
ex08_writer0027.bpmn,startEvent,2,Flow Objects
ex08_writer0027.bpmn,intermediateCatchEvent,2,Flow Objects
ex08_writer0027.bpmn,association,2,Flow Objects
ex08_writer0027.bpmn,timerEventDefinition,1,Uncategorized
ex08_writer0027.bpmn,laneSet,1,Swim Lanes
ex08_writer0029.bpmn,incoming,15,Connecting Objects
ex08_writer0029.bpmn,outgoing,15,Connecting Objects
ex08_writer0029.bpmn,sequenceFlow,15,Connecting Objects
ex08_writer0029.bpmn,task,7,Flow Objects
ex08_writer0029.bpmn,messageEventDefinition,5,Uncategorized
ex08_writer0029.bpmn,endEvent,3,Flow Objects
ex08_writer0029.bpmn,startEvent,3,Flow Objects
ex08_writer0029.bpmn,process,2,Uncategorized
ex08_writer0029.bpmn,timerEventDefinition,2,Uncategorized
ex08_writer0029.bpmn,textAnnotation,2,Uncategorized
ex08_writer0029.bpmn,text,2,Uncategorized
ex08_writer0029.bpmn,dataOutputAssociation,2,Uncategorized
ex08_writer0029.bpmn,dataStoreReference,2,Uncategorized
ex08_writer0029.bpmn,laneSet,2,Swim Lanes
ex08_writer0029.bpmn,exclusiveGateway,2,Flow Objects
ex08_writer0029.bpmn,association,2,Flow Objects
ex08_writer0029.bpmn,intermediateCatchEvent,2,Flow Objects
ex08_writer0029.bpmn,targetRef,2,Connecting Objects
ex08_writer0029.bpmn,multiInstanceLoopCharacteristics,1,Uncategorized
ex08_writer0030.bpmn,outgoing,15,Connecting Objects
ex08_writer0030.bpmn,incoming,15,Connecting Objects
ex08_writer0030.bpmn,sequenceFlow,15,Connecting Objects
ex08_writer0030.bpmn,task,8,Flow Objects
ex08_writer0030.bpmn,messageEventDefinition,4,Uncategorized
ex08_writer0030.bpmn,process,3,Uncategorized
ex08_writer0030.bpmn,startEvent,3,Flow Objects
ex08_writer0030.bpmn,endEvent,3,Flow Objects
ex08_writer0030.bpmn,timerEventDefinition,2,Uncategorized
ex08_writer0030.bpmn,exclusiveGateway,2,Flow Objects
ex08_writer0030.bpmn,intermediateCatchEvent,2,Flow Objects
ex08_writer0030.bpmn,laneSet,1,Swim Lanes
ex08_writer0031.bpmn,incoming,20,Connecting Objects
ex08_writer0031.bpmn,outgoing,20,Connecting Objects
ex08_writer0031.bpmn,sequenceFlow,20,Connecting Objects
ex08_writer0031.bpmn,task,9,Flow Objects
ex08_writer0031.bpmn,exclusiveGateway,6,Flow Objects
ex08_writer0031.bpmn,process,4,Uncategorized
ex08_writer0031.bpmn,messageEventDefinition,4,Uncategorized
ex08_writer0031.bpmn,startEvent,4,Flow Objects
ex08_writer0031.bpmn,timerEventDefinition,3,Uncategorized
ex08_writer0031.bpmn,endEvent,3,Flow Objects
ex08_writer0031.bpmn,laneSet,2,Swim Lanes
ex08_writer0031.bpmn,standardLoopCharacteristics,1,Uncategorized
ex08_writer0031.bpmn,intermediateCatchEvent,1,Flow Objects
ex08_writer0032.bpmn,incoming,18,Connecting Objects
ex08_writer0032.bpmn,outgoing,18,Connecting Objects
ex08_writer0032.bpmn,sequenceFlow,18,Connecting Objects
ex08_writer0032.bpmn,task,12,Flow Objects
ex08_writer0032.bpmn,startEvent,7,Flow Objects
ex08_writer0032.bpmn,messageEventDefinition,5,Uncategorized
ex08_writer0032.bpmn,process,3,Uncategorized
ex08_writer0032.bpmn,textAnnotation,3,Uncategorized
ex08_writer0032.bpmn,text,3,Uncategorized
ex08_writer0032.bpmn,endEvent,3,Flow Objects
ex08_writer0032.bpmn,association,3,Flow Objects
ex08_writer0032.bpmn,timerEventDefinition,2,Uncategorized
ex08_writer0032.bpmn,laneSet,2,Swim Lanes
ex08_writer0032.bpmn,exclusiveGateway,2,Flow Objects
ex08_writer0034.bpmn,incoming,8,Connecting Objects
ex08_writer0034.bpmn,outgoing,8,Connecting Objects
ex08_writer0034.bpmn,sequenceFlow,8,Connecting Objects
ex08_writer0034.bpmn,task,7,Flow Objects
ex08_writer0034.bpmn,process,3,Uncategorized
ex08_writer0034.bpmn,multiInstanceLoopCharacteristics,3,Uncategorized
ex08_writer0034.bpmn,laneSet,2,Swim Lanes
ex08_writer0034.bpmn,exclusiveGateway,2,Flow Objects
ex08_writer0034.bpmn,startEvent,2,Flow Objects
ex08_writer0034.bpmn,messageEventDefinition,1,Uncategorized
ex08_writer0034.bpmn,timerEventDefinition,1,Uncategorized
ex08_writer0034.bpmn,endEvent,1,Flow Objects
ex08_writer0034.bpmn,subProcess,1,Flow Objects
ex08_writer0035.bpmn,incoming,16,Connecting Objects
ex08_writer0035.bpmn,outgoing,16,Connecting Objects
ex08_writer0035.bpmn,sequenceFlow,16,Connecting Objects
ex08_writer0035.bpmn,task,7,Flow Objects
ex08_writer0035.bpmn,messageEventDefinition,6,Uncategorized
ex08_writer0035.bpmn,process,4,Uncategorized
ex08_writer0035.bpmn,intermediateCatchEvent,4,Flow Objects
ex08_writer0035.bpmn,startEvent,4,Flow Objects
ex08_writer0035.bpmn,timerEventDefinition,3,Uncategorized
ex08_writer0035.bpmn,textAnnotation,3,Uncategorized
ex08_writer0035.bpmn,text,3,Uncategorized
ex08_writer0035.bpmn,association,3,Flow Objects
ex08_writer0035.bpmn,laneSet,2,Swim Lanes
ex08_writer0035.bpmn,endEvent,2,Flow Objects
ex08_writer0035.bpmn,multiInstanceLoopCharacteristics,1,Uncategorized
ex08_writer0035.bpmn,standardLoopCharacteristics,1,Uncategorized
ex08_writer0035.bpmn,subProcess,1,Flow Objects
ex08_writer0035.bpmn,exclusiveGateway,1,Flow Objects
ex08_writer0035.bpmn,intermediateThrowEvent,1,Flow Objects
ex08_writer0036.bpmn,incoming,12,Connecting Objects
ex08_writer0036.bpmn,outgoing,12,Connecting Objects
ex08_writer0036.bpmn,sequenceFlow,12,Connecting Objects
