Target,File,Tag,Occurrences,Category,CategoryEMF
GPT-4T-NoRAG-1,Ex07_writer-LLM-gpt-4-turbo-2024-04-09-1.0,lanes,2,Swim Lanes,Classes
GPT-4T-NoRAG-1,Ex07_writer-LLM-gpt-4-turbo-2024-04-09-1.0,StartEvent,1,Flow Objects,Classes
GPT-4T-NoRAG-1,Ex07_writer-LLM-gpt-4-turbo-2024-04-09-1.0,SubProcess,1,Flow Objects,Classes
GPT-4T-NoRAG-1,Ex07_writer-LLM-gpt-4-turbo-2024-04-09-1.0,IntermediateCatchEvent,1,Flow Objects,Classes
GPT-4T-NoRAG-1,Ex07_writer-LLM-gpt-4-turbo-2024-04-09-1.0,laneSets,1,Swim Lanes,Classes
GPT-4T-NoRAG-1,Ex08_writer-LLM-gpt-4-turbo-2024-04-09-1.0,SequenceFlow,12,Connecting Objects,Relations
GPT-4T-NoRAG-1,Ex08_writer-LLM-gpt-4-turbo-2024-04-09-1.0,sourceRef,12,Connecting Objects,Attributes
GPT-4T-NoRAG-1,Ex08_writer-LLM-gpt-4-turbo-2024-04-09-1.0,targetRef,12,Connecting Objects,Attributes
GPT-4T-NoRAG-1,Ex08_writer-LLM-gpt-4-turbo-2024-04-09-1.0,Task,8,Flow Objects,Classes
GPT-4T-NoRAG-1,Ex08_writer-LLM-gpt-4-turbo-2024-04-09-1.0,ExclusiveGateway,2,Flow Objects,Classes
GPT-4T-NoRAG-1,Ex08_writer-LLM-gpt-4-turbo-2024-04-09-1.0,StartEvent,1,Flow Objects,Classes
GPT-4T-NoRAG-1,Ex08_writer-LLM-gpt-4-turbo-2024-04-09-1.0,ParallelGateway,1,Flow Objects,Classes
GPT-4T-NoRAG-1,Ex08_writer-LLM-gpt-4-turbo-2024-04-09-1.0,EndEvent,1,Flow Objects,Classes
GPT-4T-NoRAG-1,Ex08_writer-LLM-gpt-4-turbo-2024-04-09-1.0,laneSets,0,Swim Lanes,Classes
GPT-4T-NoRAG-1,Ex08_writer-LLM-gpt-4-turbo-2024-04-09-1.0,lanes,0,Swim Lanes,Classes
GPT-4T-NoRAG-1,Ex09_writer-LLM-gpt-4-turbo-2024-04-09-1.0,SequenceFlow,11,Connecting Objects,Relations
GPT-4T-NoRAG-1,Ex09_writer-LLM-gpt-4-turbo-2024-04-09-1.0,sourceRef,11,Connecting Objects,Attributes
GPT-4T-NoRAG-1,Ex09_writer-LLM-gpt-4-turbo-2024-04-09-1.0,targetRef,11,Connecting Objects,Attributes
GPT-4T-NoRAG-1,Ex09_writer-LLM-gpt-4-turbo-2024-04-09-1.0,UserTask,10,Flow Objects,Classes
GPT-4T-NoRAG-1,Ex09_writer-LLM-gpt-4-turbo-2024-04-09-1.0,EndEvent,2,Flow Objects,Classes
GPT-4T-NoRAG-1,Ex09_writer-LLM-gpt-4-turbo-2024-04-09-1.0,lanes,2,Swim Lanes,Classes
GPT-4T-NoRAG-1,Ex09_writer-LLM-gpt-4-turbo-2024-04-09-1.0,StartEvent,1,Flow Objects,Classes
GPT-4T-NoRAG-1,Ex09_writer-LLM-gpt-4-turbo-2024-04-09-1.0,laneSets,1,Swim Lanes,Classes
GPT-4T-NoRAG-1,Ex10_writer-LLM-gpt-4-turbo-2024-04-09-1.0,SequenceFlow,10,Connecting Objects,Relations
GPT-4T-NoRAG-1,Ex10_writer-LLM-gpt-4-turbo-2024-04-09-1.0,sourceRef,10,Connecting Objects,Attributes
GPT-4T-NoRAG-1,Ex10_writer-LLM-gpt-4-turbo-2024-04-09-1.0,targetRef,10,Connecting Objects,Attributes
GPT-4T-NoRAG-1,Ex10_writer-LLM-gpt-4-turbo-2024-04-09-1.0,UserTask,4,Flow Objects,Classes
GPT-4T-NoRAG-1,Ex10_writer-LLM-gpt-4-turbo-2024-04-09-1.0,ReceiveTask,3,Flow Objects,Classes
GPT-4T-NoRAG-1,Ex10_writer-LLM-gpt-4-turbo-2024-04-09-1.0,lanes,2,Swim Lanes,Classes
GPT-4T-NoRAG-1,Ex10_writer-LLM-gpt-4-turbo-2024-04-09-1.0,StartEvent,1,Flow Objects,Classes
GPT-4T-NoRAG-1,Ex10_writer-LLM-gpt-4-turbo-2024-04-09-1.0,SendTask,1,Flow Objects,Classes
GPT-4T-NoRAG-1,Ex10_writer-LLM-gpt-4-turbo-2024-04-09-1.0,IntermediateCatchEvent,1,Flow Objects,Classes
GPT-4T-NoRAG-1,Ex10_writer-LLM-gpt-4-turbo-2024-04-09-1.0,EndEvent,1,Flow Objects,Classes
GPT-4T-NoRAG-1,Ex10_writer-LLM-gpt-4-turbo-2024-04-09-1.0,laneSets,1,Swim Lanes,Classes
