Target,File,Tag,Occurrences,Category,CategoryEMF
GPT-4o-RAG-1,Ex04_writer-LLM-gpt-4o-2024-08-06-1.0,laneSets,1,Swim Lanes,Classes
GPT-4o-RAG-1,Ex04_writer-LLM-gpt-4o-2024-08-06-1.0,lanes,1,Swim Lanes,Classes
GPT-4o-RAG-1,Ex05_writer-LLM-gpt-4o-2024-08-06-1.0,SequenceFlow,11,Connecting Objects,Relations
GPT-4o-RAG-1,Ex05_writer-LLM-gpt-4o-2024-08-06-1.0,sourceRef,11,Connecting Objects,Attributes
GPT-4o-RAG-1,Ex05_writer-LLM-gpt-4o-2024-08-06-1.0,targetRef,11,Connecting Objects,Attributes
GPT-4o-RAG-1,Ex05_writer-LLM-gpt-4o-2024-08-06-1.0,outgoing,8,Connecting Objects,Attributes
GPT-4o-RAG-1,Ex05_writer-LLM-gpt-4o-2024-08-06-1.0,incoming,8,Connecting Objects,Attributes
GPT-4o-RAG-1,Ex05_writer-LLM-gpt-4o-2024-08-06-1.0,UserTask,6,Flow Objects,Classes
GPT-4o-RAG-1,Ex05_writer-LLM-gpt-4o-2024-08-06-1.0,lanes,2,Swim Lanes,Classes
GPT-4o-RAG-1,Ex05_writer-LLM-gpt-4o-2024-08-06-1.0,StartEvent,1,Flow Objects,Classes
GPT-4o-RAG-1,Ex05_writer-LLM-gpt-4o-2024-08-06-1.0,ExclusiveGateway,1,Flow Objects,Classes
GPT-4o-RAG-1,Ex05_writer-LLM-gpt-4o-2024-08-06-1.0,EndEvent,1,Flow Objects,Classes
GPT-4o-RAG-1,Ex05_writer-LLM-gpt-4o-2024-08-06-1.0,laneSets,1,Swim Lanes,Classes
GPT-4o-RAG-1,Ex07_writer-LLM-gpt-4o-2024-08-06-1.0,SequenceFlow,13,Connecting Objects,Relations
GPT-4o-RAG-1,Ex07_writer-LLM-gpt-4o-2024-08-06-1.0,sourceRef,13,Connecting Objects,Attributes
GPT-4o-RAG-1,Ex07_writer-LLM-gpt-4o-2024-08-06-1.0,targetRef,13,Connecting Objects,Attributes
GPT-4o-RAG-1,Ex07_writer-LLM-gpt-4o-2024-08-06-1.0,incoming,11,Connecting Objects,Attributes
GPT-4o-RAG-1,Ex07_writer-LLM-gpt-4o-2024-08-06-1.0,outgoing,10,Connecting Objects,Attributes
GPT-4o-RAG-1,Ex07_writer-LLM-gpt-4o-2024-08-06-1.0,Task,7,Flow Objects,Classes
GPT-4o-RAG-1,Ex07_writer-LLM-gpt-4o-2024-08-06-1.0,lanes,2,Swim Lanes,Classes
GPT-4o-RAG-1,Ex07_writer-LLM-gpt-4o-2024-08-06-1.0,StartEvent,1,Flow Objects,Classes
GPT-4o-RAG-1,Ex07_writer-LLM-gpt-4o-2024-08-06-1.0,CallActivity,1,Flow Objects,Classes
GPT-4o-RAG-1,Ex07_writer-LLM-gpt-4o-2024-08-06-1.0,ParallelGateway,1,Flow Objects,Classes
GPT-4o-RAG-1,Ex07_writer-LLM-gpt-4o-2024-08-06-1.0,IntermediateCatchEvent,1,Flow Objects,Classes
GPT-4o-RAG-1,Ex07_writer-LLM-gpt-4o-2024-08-06-1.0,EndEvent,1,Flow Objects,Classes
GPT-4o-RAG-1,Ex07_writer-LLM-gpt-4o-2024-08-06-1.0,laneSets,1,Swim Lanes,Classes
GPT-4o-RAG-1,Ex08_writer-LLM-gpt-4o-2024-08-06-1.0,outgoing,14,Connecting Objects,Attributes
GPT-4o-RAG-1,Ex08_writer-LLM-gpt-4o-2024-08-06-1.0,UserTask,12,Flow Objects,Classes
GPT-4o-RAG-1,Ex08_writer-LLM-gpt-4o-2024-08-06-1.0,incoming,12,Connecting Objects,Attributes
GPT-4o-RAG-1,Ex08_writer-LLM-gpt-4o-2024-08-06-1.0,SequenceFlow,12,Connecting Objects,Relations
GPT-4o-RAG-1,Ex08_writer-LLM-gpt-4o-2024-08-06-1.0,sourceRef,12,Connecting Objects,Attributes
GPT-4o-RAG-1,Ex08_writer-LLM-gpt-4o-2024-08-06-1.0,targetRef,12,Connecting Objects,Attributes
GPT-4o-RAG-1,Ex08_writer-LLM-gpt-4o-2024-08-06-1.0,lanes,4,Swim Lanes,Classes
GPT-4o-RAG-1,Ex08_writer-LLM-gpt-4o-2024-08-06-1.0,StartEvent,2,Flow Objects,Classes
GPT-4o-RAG-1,Ex08_writer-LLM-gpt-4o-2024-08-06-1.0,EndEvent,2,Flow Objects,Classes
GPT-4o-RAG-1,Ex08_writer-LLM-gpt-4o-2024-08-06-1.0,laneSets,2,Swim Lanes,Classes
GPT-4o-RAG-1,Ex09_writer-LLM-gpt-4o-2024-08-06-1.0,SequenceFlow,10,Connecting Objects,Relations
GPT-4o-RAG-1,Ex09_writer-LLM-gpt-4o-2024-08-06-1.0,sourceRef,10,Connecting Objects,Attributes
GPT-4o-RAG-1,Ex09_writer-LLM-gpt-4o-2024-08-06-1.0,targetRef,10,Connecting Objects,Attributes
GPT-4o-RAG-1,Ex09_writer-LLM-gpt-4o-2024-08-06-1.0,outgoing,9,Connecting Objects,Attributes
GPT-4o-RAG-1,Ex09_writer-LLM-gpt-4o-2024-08-06-1.0,incoming,8,Connecting Objects,Attributes
GPT-4o-RAG-1,Ex09_writer-LLM-gpt-4o-2024-08-06-1.0,UserTask,5,Flow Objects,Classes
GPT-4o-RAG-1,Ex09_writer-LLM-gpt-4o-2024-08-06-1.0,ExclusiveGateway,2,Flow Objects,Classes
GPT-4o-RAG-1,Ex09_writer-LLM-gpt-4o-2024-08-06-1.0,EndEvent,2,Flow Objects,Classes
GPT-4o-RAG-1,Ex09_writer-LLM-gpt-4o-2024-08-06-1.0,lanes,2,Swim Lanes,Classes
GPT-4o-RAG-1,Ex09_writer-LLM-gpt-4o-2024-08-06-1.0,StartEvent,1,Flow Objects,Classes
GPT-4o-RAG-1,Ex09_writer-LLM-gpt-4o-2024-08-06-1.0,SubProcess,1,Flow Objects,Classes
GPT-4o-RAG-1,Ex09_writer-LLM-gpt-4o-2024-08-06-1.0,laneSets,1,Swim Lanes,Classes
GPT-4o-RAG-1,Ex10_writer-LLM-gpt-4o-2024-08-06-1.0,SequenceFlow,11,Connecting Objects,Relations
GPT-4o-RAG-1,Ex10_writer-LLM-gpt-4o-2024-08-06-1.0,sourceRef,11,Connecting Objects,Attributes
GPT-4o-RAG-1,Ex10_writer-LLM-gpt-4o-2024-08-06-1.0,targetRef,11,Connecting Objects,Attributes
GPT-4o-RAG-1,Ex10_writer-LLM-gpt-4o-2024-08-06-1.0,incoming,9,Connecting Objects,Attributes
GPT-4o-RAG-1,Ex10_writer-LLM-gpt-4o-2024-08-06-1.0,outgoing,8,Connecting Objects,Attributes
GPT-4o-RAG-1,Ex10_writer-LLM-gpt-4o-2024-08-06-1.0,Task,3,Flow Objects,Classes
GPT-4o-RAG-1,Ex10_writer-LLM-gpt-4o-2024-08-06-1.0,EndEvent,2,Flow Objects,Classes
GPT-4o-RAG-1,Ex10_writer-LLM-gpt-4o-2024-08-06-1.0,lanes,2,Swim Lanes,Classes
GPT-4o-RAG-1,Ex10_writer-LLM-gpt-4o-2024-08-06-1.0,StartEvent,1,Flow Objects,Classes
GPT-4o-RAG-1,Ex10_writer-LLM-gpt-4o-2024-08-06-1.0,ServiceTask,1,Flow Objects,Classes
GPT-4o-RAG-1,Ex10_writer-LLM-gpt-4o-2024-08-06-1.0,SendTask,1,Flow Objects,Classes
GPT-4o-RAG-1,Ex10_writer-LLM-gpt-4o-2024-08-06-1.0,IntermediateCatchEvent,1,Flow Objects,Classes
GPT-4o-RAG-1,Ex10_writer-LLM-gpt-4o-2024-08-06-1.0,ExclusiveGateway,1,Flow Objects,Classes
GPT-4o-RAG-1,Ex10_writer-LLM-gpt-4o-2024-08-06-1.0,laneSets,1,Swim Lanes,Classes
