Target,File,Tag,Occurrences,Category,CategoryEMF
ML-RAG-1,Ex01_writer-LLM-mistral-large-latest-1.0,ExclusiveGateway,1,Flow Objects,Classes
ML-RAG-1,Ex01_writer-LLM-mistral-large-latest-1.0,ParallelGateway,1,Flow Objects,Classes
ML-RAG-1,Ex01_writer-LLM-mistral-large-latest-1.0,EndEvent,1,Flow Objects,Classes
ML-RAG-1,Ex01_writer-LLM-mistral-large-latest-1.0,laneSets,0,Swim Lanes,Classes
ML-RAG-1,Ex01_writer-LLM-mistral-large-latest-1.0,lanes,0,Swim Lanes,Classes
ML-RAG-1,Ex02_writer-LLM-mistral-large-latest-1.0,SequenceFlow,8,Connecting Objects,Relations
ML-RAG-1,Ex02_writer-LLM-mistral-large-latest-1.0,sourceRef,8,Connecting Objects,Attributes
ML-RAG-1,Ex02_writer-LLM-mistral-large-latest-1.0,targetRef,8,Connecting Objects,Attributes
ML-RAG-1,Ex02_writer-LLM-mistral-large-latest-1.0,incoming,6,Connecting Objects,Attributes
ML-RAG-1,Ex02_writer-LLM-mistral-large-latest-1.0,outgoing,5,Connecting Objects,Attributes
ML-RAG-1,Ex02_writer-LLM-mistral-large-latest-1.0,Task,2,Flow Objects,Classes
ML-RAG-1,Ex02_writer-LLM-mistral-large-latest-1.0,UserTask,2,Flow Objects,Classes
ML-RAG-1,Ex02_writer-LLM-mistral-large-latest-1.0,lanes,2,Swim Lanes,Classes
ML-RAG-1,Ex02_writer-LLM-mistral-large-latest-1.0,StartEvent,1,Flow Objects,Classes
ML-RAG-1,Ex02_writer-LLM-mistral-large-latest-1.0,ExclusiveGateway,1,Flow Objects,Classes
ML-RAG-1,Ex02_writer-LLM-mistral-large-latest-1.0,EndEvent,1,Flow Objects,Classes
ML-RAG-1,Ex02_writer-LLM-mistral-large-latest-1.0,laneSets,1,Swim Lanes,Classes
ML-RAG-1,Ex03_writer-LLM-mistral-large-latest-1.0,SequenceFlow,11,Connecting Objects,Relations
ML-RAG-1,Ex03_writer-LLM-mistral-large-latest-1.0,sourceRef,11,Connecting Objects,Attributes
ML-RAG-1,Ex03_writer-LLM-mistral-large-latest-1.0,targetRef,11,Connecting Objects,Attributes
ML-RAG-1,Ex03_writer-LLM-mistral-large-latest-1.0,incoming,9,Connecting Objects,Attributes
ML-RAG-1,Ex03_writer-LLM-mistral-large-latest-1.0,outgoing,8,Connecting Objects,Attributes
ML-RAG-1,Ex03_writer-LLM-mistral-large-latest-1.0,UserTask,4,Flow Objects,Classes
ML-RAG-1,Ex03_writer-LLM-mistral-large-latest-1.0,SendTask,3,Flow Objects,Classes
ML-RAG-1,Ex03_writer-LLM-mistral-large-latest-1.0,EndEvent,2,Flow Objects,Classes
ML-RAG-1,Ex03_writer-LLM-mistral-large-latest-1.0,lanes,2,Swim Lanes,Classes
ML-RAG-1,Ex03_writer-LLM-mistral-large-latest-1.0,StartEvent,1,Flow Objects,Classes
ML-RAG-1,Ex03_writer-LLM-mistral-large-latest-1.0,laneSets,1,Swim Lanes,Classes
ML-RAG-1,Ex04_writer-LLM-mistral-large-latest-1.0,SequenceFlow,6,Connecting Objects,Relations
ML-RAG-1,Ex04_writer-LLM-mistral-large-latest-1.0,sourceRef,6,Connecting Objects,Attributes
ML-RAG-1,Ex04_writer-LLM-mistral-large-latest-1.0,targetRef,6,Connecting Objects,Attributes
ML-RAG-1,Ex04_writer-LLM-mistral-large-latest-1.0,outgoing,5,Connecting Objects,Attributes
ML-RAG-1,Ex04_writer-LLM-mistral-large-latest-1.0,incoming,5,Connecting Objects,Attributes
ML-RAG-1,Ex04_writer-LLM-mistral-large-latest-1.0,UserTask,3,Flow Objects,Classes
ML-RAG-1,Ex04_writer-LLM-mistral-large-latest-1.0,DataObject,3,Artifacts,Classes
ML-RAG-1,Ex04_writer-LLM-mistral-large-latest-1.0,StartEvent,1,Flow Objects,Classes
ML-RAG-1,Ex04_writer-LLM-mistral-large-latest-1.0,ExclusiveGateway,1,Flow Objects,Classes
ML-RAG-1,Ex04_writer-LLM-mistral-large-latest-1.0,EndEvent,1,Flow Objects,Classes
ML-RAG-1,Ex04_writer-LLM-mistral-large-latest-1.0,laneSets,1,Swim Lanes,Classes
ML-RAG-1,Ex04_writer-LLM-mistral-large-latest-1.0,lanes,1,Swim Lanes,Classes
ML-RAG-1,Ex05_writer-LLM-mistral-large-latest-1.0,SequenceFlow,15,Connecting Objects,Relations
ML-RAG-1,Ex05_writer-LLM-mistral-large-latest-1.0,targetRef,14,Connecting Objects,Attributes
ML-RAG-1,Ex05_writer-LLM-mistral-large-latest-1.0,sourceRef,13,Connecting Objects,Attributes
ML-RAG-1,Ex05_writer-LLM-mistral-large-latest-1.0,incoming,11,Connecting Objects,Attributes
ML-RAG-1,Ex05_writer-LLM-mistral-large-latest-1.0,outgoing,9,Connecting Objects,Attributes
ML-RAG-1,Ex05_writer-LLM-mistral-large-latest-1.0,UserTask,8,Flow Objects,Classes
ML-RAG-1,Ex05_writer-LLM-mistral-large-latest-1.0,ExclusiveGateway,2,Flow Objects,Classes
ML-RAG-1,Ex05_writer-LLM-mistral-large-latest-1.0,lanes,2,Swim Lanes,Classes
ML-RAG-1,Ex05_writer-LLM-mistral-large-latest-1.0,StartEvent,1,Flow Objects,Classes
ML-RAG-1,Ex05_writer-LLM-mistral-large-latest-1.0,EndEvent,1,Flow Objects,Classes
ML-RAG-1,Ex05_writer-LLM-mistral-large-latest-1.0,laneSets,1,Swim Lanes,Classes
ML-RAG-1,Ex08_writer-LLM-mistral-large-latest-1.0,SequenceFlow,9,Connecting Objects,Relations
ML-RAG-1,Ex08_writer-LLM-mistral-large-latest-1.0,sourceRef,9,Connecting Objects,Attributes
ML-RAG-1,Ex08_writer-LLM-mistral-large-latest-1.0,targetRef,9,Connecting Objects,Attributes
ML-RAG-1,Ex08_writer-LLM-mistral-large-latest-1.0,outgoing,8,Connecting Objects,Attributes
ML-RAG-1,Ex08_writer-LLM-mistral-large-latest-1.0,incoming,8,Connecting Objects,Attributes
ML-RAG-1,Ex08_writer-LLM-mistral-large-latest-1.0,UserTask,7,Flow Objects,Classes
ML-RAG-1,Ex08_writer-LLM-mistral-large-latest-1.0,lanes,2,Swim Lanes,Classes
ML-RAG-1,Ex08_writer-LLM-mistral-large-latest-1.0,StartEvent,1,Flow Objects,Classes
ML-RAG-1,Ex08_writer-LLM-mistral-large-latest-1.0,EndEvent,1,Flow Objects,Classes
ML-RAG-1,Ex08_writer-LLM-mistral-large-latest-1.0,laneSets,1,Swim Lanes,Classes
ML-RAG-1,Ex09_writer-LLM-mistral-large-latest-1.0,incoming,13,Connecting Objects,Attributes
ML-RAG-1,Ex09_writer-LLM-mistral-large-latest-1.0,SequenceFlow,13,Connecting Objects,Relations
ML-RAG-1,Ex09_writer-LLM-mistral-large-latest-1.0,sourceRef,13,Connecting Objects,Attributes
ML-RAG-1,Ex09_writer-LLM-mistral-large-latest-1.0,targetRef,13,Connecting Objects,Attributes
ML-RAG-1,Ex09_writer-LLM-mistral-large-latest-1.0,outgoing,11,Connecting Objects,Attributes
ML-RAG-1,Ex09_writer-LLM-mistral-large-latest-1.0,UserTask,7,Flow Objects,Classes
ML-RAG-1,Ex09_writer-LLM-mistral-large-latest-1.0,EndEvent,3,Flow Objects,Classes
ML-RAG-1,Ex09_writer-LLM-mistral-large-latest-1.0,IntermediateCatchEvent,2,Flow Objects,Classes
ML-RAG-1,Ex09_writer-LLM-mistral-large-latest-1.0,lanes,2,Swim Lanes,Classes
ML-RAG-1,Ex09_writer-LLM-mistral-large-latest-1.0,StartEvent,1,Flow Objects,Classes
ML-RAG-1,Ex09_writer-LLM-mistral-large-latest-1.0,ExclusiveGateway,1,Flow Objects,Classes
ML-RAG-1,Ex09_writer-LLM-mistral-large-latest-1.0,laneSets,1,Swim Lanes,Classes
