Target,File,Tag,Occurrences,Category,CategoryEMF
MS-NoRAG-1,Ex01_writer-LLM-mistral-small-latest-1.0,Task,5,Flow Objects,Classes
MS-NoRAG-1,Ex01_writer-LLM-mistral-small-latest-1.0,ParallelGateway,2,Flow Objects,Classes
MS-NoRAG-1,Ex01_writer-LLM-mistral-small-latest-1.0,StartEvent,1,Flow Objects,Classes
MS-NoRAG-1,Ex01_writer-LLM-mistral-small-latest-1.0,ExclusiveGateway,1,Flow Objects,Classes
MS-NoRAG-1,Ex01_writer-LLM-mistral-small-latest-1.0,EndEvent,1,Flow Objects,Classes
MS-NoRAG-1,Ex01_writer-LLM-mistral-small-latest-1.0,laneSets,0,Swim Lanes,Classes
MS-NoRAG-1,Ex01_writer-LLM-mistral-small-latest-1.0,lanes,0,Swim Lanes,Classes
MS-NoRAG-1,Ex02_writer-LLM-mistral-small-latest-1.0,SequenceFlow,6,Connecting Objects,Relations
MS-NoRAG-1,Ex02_writer-LLM-mistral-small-latest-1.0,sourceRef,6,Connecting Objects,Attributes
MS-NoRAG-1,Ex02_writer-LLM-mistral-small-latest-1.0,targetRef,6,Connecting Objects,Attributes
MS-NoRAG-1,Ex02_writer-LLM-mistral-small-latest-1.0,outgoing,5,Connecting Objects,Attributes
MS-NoRAG-1,Ex02_writer-LLM-mistral-small-latest-1.0,incoming,5,Connecting Objects,Attributes
MS-NoRAG-1,Ex02_writer-LLM-mistral-small-latest-1.0,UserTask,4,Flow Objects,Classes
MS-NoRAG-1,Ex02_writer-LLM-mistral-small-latest-1.0,lanes,2,Swim Lanes,Classes
MS-NoRAG-1,Ex02_writer-LLM-mistral-small-latest-1.0,DataObject,2,Artifacts,Classes
MS-NoRAG-1,Ex02_writer-LLM-mistral-small-latest-1.0,StartEvent,1,Flow Objects,Classes
MS-NoRAG-1,Ex02_writer-LLM-mistral-small-latest-1.0,ExclusiveGateway,1,Flow Objects,Classes
MS-NoRAG-1,Ex02_writer-LLM-mistral-small-latest-1.0,laneSets,1,Swim Lanes,Classes
MS-NoRAG-1,Ex03_writer-LLM-mistral-small-latest-1.0,SequenceFlow,18,Connecting Objects,Relations
MS-NoRAG-1,Ex03_writer-LLM-mistral-small-latest-1.0,sourceRef,18,Connecting Objects,Attributes
MS-NoRAG-1,Ex03_writer-LLM-mistral-small-latest-1.0,targetRef,18,Connecting Objects,Attributes
MS-NoRAG-1,Ex03_writer-LLM-mistral-small-latest-1.0,incoming,13,Connecting Objects,Attributes
MS-NoRAG-1,Ex03_writer-LLM-mistral-small-latest-1.0,outgoing,12,Connecting Objects,Attributes
MS-NoRAG-1,Ex03_writer-LLM-mistral-small-latest-1.0,UserTask,7,Flow Objects,Classes
MS-NoRAG-1,Ex03_writer-LLM-mistral-small-latest-1.0,ExclusiveGateway,3,Flow Objects,Classes
MS-NoRAG-1,Ex03_writer-LLM-mistral-small-latest-1.0,EndEvent,2,Flow Objects,Classes
MS-NoRAG-1,Ex03_writer-LLM-mistral-small-latest-1.0,lanes,2,Swim Lanes,Classes
MS-NoRAG-1,Ex03_writer-LLM-mistral-small-latest-1.0,StartEvent,1,Flow Objects,Classes
MS-NoRAG-1,Ex03_writer-LLM-mistral-small-latest-1.0,Task,1,Flow Objects,Classes
MS-NoRAG-1,Ex03_writer-LLM-mistral-small-latest-1.0,laneSets,1,Swim Lanes,Classes
MS-NoRAG-1,Ex04_writer-LLM-mistral-small-latest-1.0,SequenceFlow,9,Connecting Objects,Relations
MS-NoRAG-1,Ex04_writer-LLM-mistral-small-latest-1.0,sourceRef,9,Connecting Objects,Attributes
MS-NoRAG-1,Ex04_writer-LLM-mistral-small-latest-1.0,targetRef,9,Connecting Objects,Attributes
MS-NoRAG-1,Ex04_writer-LLM-mistral-small-latest-1.0,outgoing,7,Connecting Objects,Attributes
MS-NoRAG-1,Ex04_writer-LLM-mistral-small-latest-1.0,incoming,7,Connecting Objects,Attributes
MS-NoRAG-1,Ex04_writer-LLM-mistral-small-latest-1.0,UserTask,5,Flow Objects,Classes
MS-NoRAG-1,Ex04_writer-LLM-mistral-small-latest-1.0,StartEvent,1,Flow Objects,Classes
MS-NoRAG-1,Ex04_writer-LLM-mistral-small-latest-1.0,ExclusiveGateway,1,Flow Objects,Classes
MS-NoRAG-1,Ex04_writer-LLM-mistral-small-latest-1.0,EndEvent,1,Flow Objects,Classes
MS-NoRAG-1,Ex04_writer-LLM-mistral-small-latest-1.0,laneSets,1,Swim Lanes,Classes
MS-NoRAG-1,Ex04_writer-LLM-mistral-small-latest-1.0,lanes,1,Swim Lanes,Classes
MS-NoRAG-1,Ex05_writer-LLM-mistral-small-latest-1.0,SequenceFlow,9,Connecting Objects,Relations
MS-NoRAG-1,Ex05_writer-LLM-mistral-small-latest-1.0,sourceRef,9,Connecting Objects,Attributes
MS-NoRAG-1,Ex05_writer-LLM-mistral-small-latest-1.0,targetRef,9,Connecting Objects,Attributes
MS-NoRAG-1,Ex05_writer-LLM-mistral-small-latest-1.0,outgoing,8,Connecting Objects,Attributes
MS-NoRAG-1,Ex05_writer-LLM-mistral-small-latest-1.0,incoming,8,Connecting Objects,Attributes
MS-NoRAG-1,Ex05_writer-LLM-mistral-small-latest-1.0,UserTask,6,Flow Objects,Classes
MS-NoRAG-1,Ex05_writer-LLM-mistral-small-latest-1.0,lanes,2,Swim Lanes,Classes
MS-NoRAG-1,Ex05_writer-LLM-mistral-small-latest-1.0,StartEvent,1,Flow Objects,Classes
MS-NoRAG-1,Ex05_writer-LLM-mistral-small-latest-1.0,ExclusiveGateway,1,Flow Objects,Classes
MS-NoRAG-1,Ex05_writer-LLM-mistral-small-latest-1.0,EndEvent,1,Flow Objects,Classes
MS-NoRAG-1,Ex05_writer-LLM-mistral-small-latest-1.0,laneSets,1,Swim Lanes,Classes
MS-NoRAG-1,Ex07_writer-LLM-mistral-small-latest-1.0,SequenceFlow,11,Connecting Objects,Relations
MS-NoRAG-1,Ex07_writer-LLM-mistral-small-latest-1.0,sourceRef,11,Connecting Objects,Attributes
MS-NoRAG-1,Ex07_writer-LLM-mistral-small-latest-1.0,targetRef,11,Connecting Objects,Attributes
MS-NoRAG-1,Ex07_writer-LLM-mistral-small-latest-1.0,outgoing,10,Connecting Objects,Attributes
MS-NoRAG-1,Ex07_writer-LLM-mistral-small-latest-1.0,incoming,9,Connecting Objects,Attributes
MS-NoRAG-1,Ex07_writer-LLM-mistral-small-latest-1.0,UserTask,7,Flow Objects,Classes
MS-NoRAG-1,Ex07_writer-LLM-mistral-small-latest-1.0,ExclusiveGateway,2,Flow Objects,Classes
MS-NoRAG-1,Ex07_writer-LLM-mistral-small-latest-1.0,StartEvent,1,Flow Objects,Classes
MS-NoRAG-1,Ex07_writer-LLM-mistral-small-latest-1.0,EndEvent,1,Flow Objects,Classes
MS-NoRAG-1,Ex07_writer-LLM-mistral-small-latest-1.0,laneSets,0,Swim Lanes,Classes
MS-NoRAG-1,Ex07_writer-LLM-mistral-small-latest-1.0,lanes,0,Swim Lanes,Classes
MS-NoRAG-1,Ex08_writer-LLM-mistral-small-latest-1.0,UserTask,16,Flow Objects,Classes
MS-NoRAG-1,Ex08_writer-LLM-mistral-small-latest-1.0,outgoing,16,Connecting Objects,Attributes
MS-NoRAG-1,Ex08_writer-LLM-mistral-small-latest-1.0,SequenceFlow,16,Connecting Objects,Relations
MS-NoRAG-1,Ex08_writer-LLM-mistral-small-latest-1.0,sourceRef,16,Connecting Objects,Attributes
MS-NoRAG-1,Ex08_writer-LLM-mistral-small-latest-1.0,targetRef,16,Connecting Objects,Attributes
MS-NoRAG-1,Ex08_writer-LLM-mistral-small-latest-1.0,incoming,16,Connecting Objects,Attributes
MS-NoRAG-1,Ex08_writer-LLM-mistral-small-latest-1.0,StartEvent,2,Flow Objects,Classes
MS-NoRAG-1,Ex08_writer-LLM-mistral-small-latest-1.0,EndEvent,2,Flow Objects,Classes
MS-NoRAG-1,Ex08_writer-LLM-mistral-small-latest-1.0,laneSets,0,Swim Lanes,Classes
MS-NoRAG-1,Ex08_writer-LLM-mistral-small-latest-1.0,lanes,0,Swim Lanes,Classes
MS-NoRAG-1,Ex09_writer-LLM-mistral-small-latest-1.0,SequenceFlow,13,Connecting Objects,Relations
MS-NoRAG-1,Ex09_writer-LLM-mistral-small-latest-1.0,sourceRef,13,Connecting Objects,Attributes
MS-NoRAG-1,Ex09_writer-LLM-mistral-small-latest-1.0,targetRef,13,Connecting Objects,Attributes
MS-NoRAG-1,Ex09_writer-LLM-mistral-small-latest-1.0,incoming,11,Connecting Objects,Attributes
MS-NoRAG-1,Ex09_writer-LLM-mistral-small-latest-1.0,outgoing,10,Connecting Objects,Attributes
MS-NoRAG-1,Ex09_writer-LLM-mistral-small-latest-1.0,UserTask,6,Flow Objects,Classes
MS-NoRAG-1,Ex09_writer-LLM-mistral-small-latest-1.0,ExclusiveGateway,3,Flow Objects,Classes
MS-NoRAG-1,Ex09_writer-LLM-mistral-small-latest-1.0,EndEvent,2,Flow Objects,Classes
MS-NoRAG-1,Ex09_writer-LLM-mistral-small-latest-1.0,StartEvent,1,Flow Objects,Classes
MS-NoRAG-1,Ex09_writer-LLM-mistral-small-latest-1.0,laneSets,0,Swim Lanes,Classes
MS-NoRAG-1,Ex09_writer-LLM-mistral-small-latest-1.0,lanes,0,Swim Lanes,Classes
MS-NoRAG-1,Ex10_writer-LLM-mistral-small-latest-1.0,SequenceFlow,9,Connecting Objects,Relations
MS-NoRAG-1,Ex10_writer-LLM-mistral-small-latest-1.0,sourceRef,9,Connecting Objects,Attributes
MS-NoRAG-1,Ex10_writer-LLM-mistral-small-latest-1.0,targetRef,9,Connecting Objects,Attributes
MS-NoRAG-1,Ex10_writer-LLM-mistral-small-latest-1.0,incoming,8,Connecting Objects,Attributes
MS-NoRAG-1,Ex10_writer-LLM-mistral-small-latest-1.0,outgoing,7,Connecting Objects,Attributes
MS-NoRAG-1,Ex10_writer-LLM-mistral-small-latest-1.0,UserTask,5,Flow Objects,Classes
MS-NoRAG-1,Ex10_writer-LLM-mistral-small-latest-1.0,ExclusiveGateway,2,Flow Objects,Classes
MS-NoRAG-1,Ex10_writer-LLM-mistral-small-latest-1.0,StartEvent,1,Flow Objects,Classes
MS-NoRAG-1,Ex10_writer-LLM-mistral-small-latest-1.0,TimerEventDefinition,1,Uncategorized,Uncategorized
MS-NoRAG-1,Ex10_writer-LLM-mistral-small-latest-1.0,IntermediateCatchEvent,1,Flow Objects,Classes
MS-NoRAG-1,Ex10_writer-LLM-mistral-small-latest-1.0,LoopCharacteristics,1,Uncategorized,Uncategorized
MS-NoRAG-1,Ex10_writer-LLM-mistral-small-latest-1.0,laneSets,0,Swim Lanes,Classes
MS-NoRAG-1,Ex10_writer-LLM-mistral-small-latest-1.0,lanes,0,Swim Lanes,Classes
