Target,File,Tag,Occurrences,Category,CategoryEMF
MS-RAG-1,Ex02_writer-LLM-mistral-small-latest-1.0,UserTask,6,Flow Objects,Classes
MS-RAG-1,Ex02_writer-LLM-mistral-small-latest-1.0,lanes,2,Swim Lanes,Classes
MS-RAG-1,Ex02_writer-LLM-mistral-small-latest-1.0,StartEvent,1,Flow Objects,Classes
MS-RAG-1,Ex02_writer-LLM-mistral-small-latest-1.0,ExclusiveGateway,1,Flow Objects,Classes
MS-RAG-1,Ex02_writer-LLM-mistral-small-latest-1.0,EndEvent,1,Flow Objects,Classes
MS-RAG-1,Ex02_writer-LLM-mistral-small-latest-1.0,laneSets,1,Swim Lanes,Classes
MS-RAG-1,Ex03_writer-LLM-mistral-small-latest-1.0,SequenceFlow,15,Connecting Objects,Relations
MS-RAG-1,Ex03_writer-LLM-mistral-small-latest-1.0,sourceRef,15,Connecting Objects,Attributes
MS-RAG-1,Ex03_writer-LLM-mistral-small-latest-1.0,targetRef,15,Connecting Objects,Attributes
MS-RAG-1,Ex03_writer-LLM-mistral-small-latest-1.0,incoming,13,Connecting Objects,Attributes
MS-RAG-1,Ex03_writer-LLM-mistral-small-latest-1.0,outgoing,12,Connecting Objects,Attributes
MS-RAG-1,Ex03_writer-LLM-mistral-small-latest-1.0,UserTask,5,Flow Objects,Classes
MS-RAG-1,Ex03_writer-LLM-mistral-small-latest-1.0,ExclusiveGateway,3,Flow Objects,Classes
MS-RAG-1,Ex03_writer-LLM-mistral-small-latest-1.0,ServiceTask,3,Flow Objects,Classes
MS-RAG-1,Ex03_writer-LLM-mistral-small-latest-1.0,EndEvent,2,Flow Objects,Classes
MS-RAG-1,Ex03_writer-LLM-mistral-small-latest-1.0,StartEvent,1,Flow Objects,Classes
MS-RAG-1,Ex03_writer-LLM-mistral-small-latest-1.0,laneSets,0,Swim Lanes,Classes
MS-RAG-1,Ex03_writer-LLM-mistral-small-latest-1.0,lanes,0,Swim Lanes,Classes
MS-RAG-1,Ex04_writer-LLM-mistral-small-latest-1.0,SequenceFlow,9,Connecting Objects,Relations
MS-RAG-1,Ex04_writer-LLM-mistral-small-latest-1.0,sourceRef,9,Connecting Objects,Attributes
MS-RAG-1,Ex04_writer-LLM-mistral-small-latest-1.0,targetRef,9,Connecting Objects,Attributes
MS-RAG-1,Ex04_writer-LLM-mistral-small-latest-1.0,outgoing,8,Connecting Objects,Attributes
MS-RAG-1,Ex04_writer-LLM-mistral-small-latest-1.0,incoming,8,Connecting Objects,Attributes
MS-RAG-1,Ex04_writer-LLM-mistral-small-latest-1.0,UserTask,6,Flow Objects,Classes
MS-RAG-1,Ex04_writer-LLM-mistral-small-latest-1.0,DataObject,3,Artifacts,Classes
MS-RAG-1,Ex04_writer-LLM-mistral-small-latest-1.0,StartEvent,1,Flow Objects,Classes
MS-RAG-1,Ex04_writer-LLM-mistral-small-latest-1.0,ExclusiveGateway,1,Flow Objects,Classes
MS-RAG-1,Ex04_writer-LLM-mistral-small-latest-1.0,EndEvent,1,Flow Objects,Classes
MS-RAG-1,Ex04_writer-LLM-mistral-small-latest-1.0,laneSets,1,Swim Lanes,Classes
MS-RAG-1,Ex04_writer-LLM-mistral-small-latest-1.0,lanes,1,Swim Lanes,Classes
MS-RAG-1,Ex04_writer-LLM-mistral-small-latest-1.0,DataStore,1,Artifacts,Classes
MS-RAG-1,Ex05_writer-LLM-mistral-small-latest-1.0,SequenceFlow,11,Connecting Objects,Relations
MS-RAG-1,Ex05_writer-LLM-mistral-small-latest-1.0,sourceRef,11,Connecting Objects,Attributes
MS-RAG-1,Ex05_writer-LLM-mistral-small-latest-1.0,targetRef,11,Connecting Objects,Attributes
MS-RAG-1,Ex05_writer-LLM-mistral-small-latest-1.0,outgoing,9,Connecting Objects,Attributes
MS-RAG-1,Ex05_writer-LLM-mistral-small-latest-1.0,incoming,9,Connecting Objects,Attributes
MS-RAG-1,Ex05_writer-LLM-mistral-small-latest-1.0,UserTask,6,Flow Objects,Classes
MS-RAG-1,Ex05_writer-LLM-mistral-small-latest-1.0,ExclusiveGateway,2,Flow Objects,Classes
MS-RAG-1,Ex05_writer-LLM-mistral-small-latest-1.0,lanes,2,Swim Lanes,Classes
MS-RAG-1,Ex05_writer-LLM-mistral-small-latest-1.0,StartEvent,1,Flow Objects,Classes
MS-RAG-1,Ex05_writer-LLM-mistral-small-latest-1.0,EndEvent,1,Flow Objects,Classes
MS-RAG-1,Ex05_writer-LLM-mistral-small-latest-1.0,laneSets,1,Swim Lanes,Classes
MS-RAG-1,Ex07_writer-LLM-mistral-small-latest-1.0,outgoing,11,Connecting Objects,Attributes
MS-RAG-1,Ex07_writer-LLM-mistral-small-latest-1.0,incoming,11,Connecting Objects,Attributes
MS-RAG-1,Ex07_writer-LLM-mistral-small-latest-1.0,SequenceFlow,11,Connecting Objects,Relations
MS-RAG-1,Ex07_writer-LLM-mistral-small-latest-1.0,sourceRef,11,Connecting Objects,Attributes
MS-RAG-1,Ex07_writer-LLM-mistral-small-latest-1.0,targetRef,11,Connecting Objects,Attributes
MS-RAG-1,Ex07_writer-LLM-mistral-small-latest-1.0,UserTask,8,Flow Objects,Classes
MS-RAG-1,Ex07_writer-LLM-mistral-small-latest-1.0,ExclusiveGateway,2,Flow Objects,Classes
MS-RAG-1,Ex07_writer-LLM-mistral-small-latest-1.0,lanes,2,Swim Lanes,Classes
MS-RAG-1,Ex07_writer-LLM-mistral-small-latest-1.0,StartEvent,1,Flow Objects,Classes
MS-RAG-1,Ex07_writer-LLM-mistral-small-latest-1.0,EndEvent,1,Flow Objects,Classes
MS-RAG-1,Ex07_writer-LLM-mistral-small-latest-1.0,laneSets,1,Swim Lanes,Classes
MS-RAG-1,Ex08_writer-LLM-mistral-small-latest-1.0,outgoing,9,Connecting Objects,Attributes
MS-RAG-1,Ex08_writer-LLM-mistral-small-latest-1.0,incoming,9,Connecting Objects,Attributes
MS-RAG-1,Ex08_writer-LLM-mistral-small-latest-1.0,SequenceFlow,9,Connecting Objects,Relations
MS-RAG-1,Ex08_writer-LLM-mistral-small-latest-1.0,sourceRef,9,Connecting Objects,Attributes
MS-RAG-1,Ex08_writer-LLM-mistral-small-latest-1.0,targetRef,9,Connecting Objects,Attributes
MS-RAG-1,Ex08_writer-LLM-mistral-small-latest-1.0,UserTask,8,Flow Objects,Classes
MS-RAG-1,Ex08_writer-LLM-mistral-small-latest-1.0,lanes,2,Swim Lanes,Classes
MS-RAG-1,Ex08_writer-LLM-mistral-small-latest-1.0,StartEvent,1,Flow Objects,Classes
MS-RAG-1,Ex08_writer-LLM-mistral-small-latest-1.0,EndEvent,1,Flow Objects,Classes
MS-RAG-1,Ex08_writer-LLM-mistral-small-latest-1.0,laneSets,1,Swim Lanes,Classes
MS-RAG-1,Ex09_writer-LLM-mistral-small-latest-1.0,SequenceFlow,11,Connecting Objects,Relations
MS-RAG-1,Ex09_writer-LLM-mistral-small-latest-1.0,sourceRef,11,Connecting Objects,Attributes
MS-RAG-1,Ex09_writer-LLM-mistral-small-latest-1.0,targetRef,11,Connecting Objects,Attributes
MS-RAG-1,Ex09_writer-LLM-mistral-small-latest-1.0,UserTask,7,Flow Objects,Classes
MS-RAG-1,Ex09_writer-LLM-mistral-small-latest-1.0,ExclusiveGateway,2,Flow Objects,Classes
MS-RAG-1,Ex09_writer-LLM-mistral-small-latest-1.0,lanes,2,Swim Lanes,Classes
MS-RAG-1,Ex09_writer-LLM-mistral-small-latest-1.0,StartEvent,1,Flow Objects,Classes
MS-RAG-1,Ex09_writer-LLM-mistral-small-latest-1.0,EndEvent,1,Flow Objects,Classes
MS-RAG-1,Ex09_writer-LLM-mistral-small-latest-1.0,laneSets,1,Swim Lanes,Classes
MS-RAG-1,Ex10_writer-LLM-mistral-small-latest-1.0,incoming,28,Connecting Objects,Attributes
MS-RAG-1,Ex10_writer-LLM-mistral-small-latest-1.0,SequenceFlow,23,Connecting Objects,Relations
MS-RAG-1,Ex10_writer-LLM-mistral-small-latest-1.0,sourceRef,23,Connecting Objects,Attributes
MS-RAG-1,Ex10_writer-LLM-mistral-small-latest-1.0,targetRef,23,Connecting Objects,Attributes
MS-RAG-1,Ex10_writer-LLM-mistral-small-latest-1.0,outgoing,22,Connecting Objects,Attributes
MS-RAG-1,Ex10_writer-LLM-mistral-small-latest-1.0,Task,12,Flow Objects,Classes
MS-RAG-1,Ex10_writer-LLM-mistral-small-latest-1.0,EndEvent,8,Flow Objects,Classes
MS-RAG-1,Ex10_writer-LLM-mistral-small-latest-1.0,IntermediateCatchEvent,4,Flow Objects,Classes
MS-RAG-1,Ex10_writer-LLM-mistral-small-latest-1.0,ExclusiveGateway,4,Flow Objects,Classes
MS-RAG-1,Ex10_writer-LLM-mistral-small-latest-1.0,StartEvent,2,Flow Objects,Classes
MS-RAG-1,Ex10_writer-LLM-mistral-small-latest-1.0,laneSets,0,Swim Lanes,Classes
MS-RAG-1,Ex10_writer-LLM-mistral-small-latest-1.0,lanes,0,Swim Lanes,Classes
